stock_code,stock_name,train_annualized,test_annualized,total_return_pct,trades,win_rate,buy_hold_return_pct,date_start,date_end
002722,物产金轮,0.759278,-6.44174,-32.856,4,0,13.1071,2019-07-26,2025-07-21
600844,丹化科技,3.86656,-6.47024,-31.9766,3,33.3333,-27.2727,2019-10-17,2025-07-21
002839,张家港行,-34.2943,-6.47583,-28.7853,3,33.3333,-14.7059,2020-06-24,2025-07-21
002816,*ST和科,-3.06282,-6.47869,-28.7964,2,0,-48.0058,2020-06-24,2025-07-21
600345,长江通信,-3.41648,-6.47955,-33.1041,2,0,-17.3809,2019-07-19,2025-07-21
002165,红 宝 丽,-3.89382,-6.50851,-32.6103,4,25,96.319,2019-09-09,2025-07-21
000615,*ST美谷,-19.5942,-6.51403,-32.4096,2,50,-42.5373,2019-09-27,2025-07-21
002995,天地在线,-29.5496,-6.51666,-18.232,2,0,18.1232,2022-07-25,2025-07-21
600369,西南证券,-8.40109,-6.54919,-33.4148,5,20,-9.88142,2019-07-18,2025-07-21
600828,茂业商业,-5.12546,-6.55495,-31.8897,2,0,-13.1579,2019-11-22,2025-07-21
000078,海王生物,-29.6055,-6.55991,-33.4483,2,0,-23.1429,2019-07-16,2025-07-18
600604,市北高新,7.37744,-6.57327,-33.3691,1,0,-41.4151,2019-07-30,2025-07-21
601200,上海环境,2.32742,-6.57433,-28.7813,1,0,-40.5483,2020-07-23,2025-07-21
002795,永和智控,-38.0986,-6.58217,-30.5286,3,33.3333,-55.7813,2020-03-12,2025-07-21
002385,大北农,-4.65266,-6.58344,-33.5116,3,33.3333,-24.6377,2019-07-22,2025-07-21
601929,吉视传媒,-13.1191,-6.58475,-33.5792,4,0,-22.3629,2019-07-17,2025-07-21
002304,洋河股份,14.9409,-6.58705,-33.589,3,33.3333,-46.4468,2019-07-17,2025-07-21
002201,九鼎新材,16.5259,-6.58843,-32.1672,3,33.3333,-61.6162,2019-11-11,2025-07-21
600728,佳都科技,-7.20821,-6.59583,-33.3158,3,0,-30.5825,2019-08-12,2025-07-21
601360,三六零,-1.36678,-6.59607,-32.2747,3,33.3333,-53.197,2019-11-05,2025-07-21
600048,保利发展,7.28576,-6.63725,-33.7284,3,33.3333,-44.5442,2019-07-23,2025-07-21
600696,*ST岩石,8.05945,-6.64093,-32.2949,2,50,-49.1049,2019-11-18,2025-07-21
000589,贵州轮胎,-12.0863,-6.6567,-33.8859,3,33.3333,5.09259,2019-07-17,2025-07-21
002285,世联行,-20.6053,-6.6949,-34.1108,2,0,-44.7489,2019-07-12,2025-07-21
601607,上海医药,-0.0125414,-6.70729,-34.1009,4,0,10.6358,2019-07-17,2025-07-21
600713,南京医药,-19.5533,-6.71999,-33.9663,4,0,24.5327,2019-08-02,2025-07-21
002803,吉宏股份,1.17967,-6.72707,-30.7607,3,33.3333,-51.0476,2020-04-08,2025-07-21
600594,益佰制药,-29.5581,-6.73656,-34.2249,5,20,-19.0476,2019-07-17,2025-07-21
600458,时代新材,-11.0568,-6.7545,-34.3009,4,25,26.4678,2019-07-17,2025-07-21
601108,财通证券,6.53259,-6.75704,-27.8754,2,50,-35.2336,2020-11-20,2025-07-21
601366,利群股份,-15.2072,-6.75777,-29.3413,1,0,-24.8408,2020-08-03,2025-07-21
000897,津滨发展,-8.50606,-6.75982,-34.3234,4,0,8,2019-07-17,2025-07-21
601975,招商南油,-10.2015,-6.76149,-24.0323,2,0,44,2021-08-17,2025-07-21
603001,奥康国际,-25.1414,-6.76517,-34.4341,2,0,-18.6139,2019-07-10,2025-07-21
002923,润都股份,-16.0165,-6.7702,-27.186,2,50,-17.6288,2021-01-08,2025-07-21
002691,冀凯股份,-16.6638,-6.79492,-32.9004,3,33.3333,41.7508,2019-11-20,2025-07-21
000702,正虹科技,-2.61722,-6.79834,-34.5115,4,25,26.2458,2019-07-15,2025-07-21
600067,冠城新材,-7.32864,-6.7988,-34.4882,2,0,-33.1906,2019-07-17,2025-07-21
600180,瑞茂通,-14.8614,-6.82473,-34.4962,2,0,-42.4658,2019-07-25,2025-07-21
600568,ST中珠,-37.0525,-6.8269,-32.1434,4,25,-0.621118,2020-01-23,2025-07-21
600639,浦东金桥,-14.39,-6.82789,-34.6109,4,0,-27.309,2019-07-17,2025-07-21
600785,新华百货,-15.409,-6.82979,-33.9443,3,0,-22.3077,2019-09-10,2025-07-21
000823,超声电子,-6.14729,-6.85421,-34.7218,3,33.3333,24.5226,2019-07-17,2025-07-21
600764,中国海防,-2.91633,-6.85492,-31.6998,3,33.3333,17.6649,2020-03-05,2025-07-21
601512,中新集团,-16.508,-6.90589,-21.2601,2,0,-1.23305,2022-03-16,2025-07-21
002494,华斯股份,-29.3592,-6.90863,-35.0142,3,33.3333,-2.81955,2019-07-12,2025-07-21
002019,亿帆医药,-28.8863,-6.91458,-34.7967,3,66.6667,26.1324,2019-07-31,2025-07-21
600100,同方股份,-17.1138,-6.93402,-33.7276,3,0,-10.1235,2019-10-30,2025-07-21
002713,*ST东易,-19.6361,-6.9401,-34.7493,3,0,-47.0794,2019-08-13,2025-07-21
601588,北辰实业,3.02233,-6.95035,-35.1254,1,0,-51.8617,2019-07-17,2025-07-21
002530,金财互联,11.6195,-6.95849,-33.6834,3,33.3333,-1.94444,2019-11-11,2025-07-21
002873,新天药业,-25.2646,-6.99539,-30.0781,2,0,-46.1042,2020-08-14,2025-07-21
000088,盐 田 港,-7.49762,-7.03966,-35.5759,3,0,-18.2796,2019-07-08,2025-07-18
600871,石化油服,-18.5644,-7.07135,-35.3066,3,0,-5.14019,2019-08-12,2025-07-21
000553,安道麦A,-11.3105,-7.08305,-32.1579,3,0,-31.2563,2020-04-07,2025-07-21
002921,联诚精密,-4.70549,-7.08421,-28.347,3,33.3333,-21.4542,2021-01-04,2025-07-21
600715,文投控股,-40.0123,-7.08644,-33.8159,3,0,-30.3951,2019-12-10,2025-07-21
000652,泰达股份,-0.210176,-7.11061,-35.7808,4,25,10.7769,2019-07-18,2025-07-21
002119,康强电子,-16.9883,-7.12915,-35.8447,4,25,23.9552,2019-07-19,2025-07-21
601279,英利汽车,-20.7405,-7.16093,-17.4052,3,33.3333,-16.6337,2022-12-26,2025-07-21
002519,银河电子,-23.7365,-7.16488,-35.9536,4,25,18.6636,2019-07-22,2025-07-21
000860,顺鑫农业,19.3488,-7.1803,-36.0825,2,0,-66.6951,2019-07-17,2025-07-21
603156,养元饮品,-35.405,-7.18191,-28.3235,4,25,-6.90691,2021-01-29,2025-07-21
000523,红棉股份,-23.1918,-7.18852,-35.5135,2,0,-39.0977,2019-08-30,2025-07-18
600801,华新水泥,23.2429,-7.21805,-36.2516,2,0,-30.2854,2019-07-16,2025-07-21
002542,中化岩土,-15.1728,-7.2208,-35.075,2,0,3.45679,2019-10-16,2025-07-21
002383,合众思壮,-29.1118,-7.22262,-34.7216,4,25,-0.788955,2019-11-13,2025-07-21
600807,济高发展,-38.1923,-7.23685,-33.2312,3,0,-3.3033,2020-03-02,2025-07-21
600858,银座股份,-9.26817,-7.24039,-36.1339,5,20,17.7686,2019-08-02,2025-07-21
002084,海鸥住工,3.59539,-7.25102,-36.1907,2,0,-26.0606,2019-08-01,2025-07-21
002551,尚荣医疗,-36.3933,-7.25987,-36.411,2,0,-25.6757,2019-07-17,2025-07-21
600398,海澜之家,-21.9511,-7.27888,-36.4235,2,0,-15.2913,2019-07-22,2025-07-21
002800,天顺股份,-5.19997,-7.28385,-34.0578,2,50,-54.1957,2020-01-15,2025-07-21
002892,科力尔,5.40487,-7.29843,-30.2317,3,33.3333,-38.7124,2020-10-21,2025-07-21
000560,我爱我家,-15.7223,-7.30574,-34.9591,2,0,-29.5082,2019-11-20,2025-07-21
002955,鸿合科技,-42.0437,-7.32333,-24.6147,4,50,28.4319,2021-11-04,2025-07-21
002295,精艺股份,-6.95106,-7.3427,-36.3141,7,14.2857,31.1258,2019-08-20,2025-07-21
002842,翔鹭钨业,-37.805,-7.35634,-32.234,3,0,-1.17647,2020-06-16,2025-07-21
600308,华泰股份,-10.5049,-7.35732,-36.7452,3,33.3333,-20.5817,2019-07-22,2025-07-21
002949,华阳国际,-25.7959,-7.36288,-25.596,3,0,-15.5397,2021-09-09,2025-07-21
601375,中原证券,-14.5096,-7.36427,-32.4477,2,0,-6.69456,2020-06-03,2025-07-21
002396,星网锐捷,-0.761068,-7.37659,-35.6062,2,0,-13.2931,2019-10-23,2025-07-21
002030,达安基因,-21.1207,-7.38526,-36.3534,2,50,-39.9812,2019-08-30,2025-07-21
600533,栖霞建设,-10.6009,-7.38748,-35.7308,4,0,-22.5071,2019-10-17,2025-07-21
603041,美思德,-13.4772,-7.38825,-31.8247,2,50,-17.9076,2020-07-23,2025-07-21
600588,用友网络,-3.75387,-7.38912,-36.9282,2,50,-47.1418,2019-07-18,2025-07-21
600325,华发股份,-19.4564,-7.3935,-36.8931,2,0,-42.8066,2019-07-22,2025-07-21
002939,长城证券,-13.6288,-7.42091,-26.7721,2,50,-9.74619,2021-07-05,2025-07-21
600753,*ST海钦,-19.0234,-7.47452,-35.1743,2,50,-53.3291,2019-12-23,2025-07-21
002802,洪汇新材,-29.3254,-7.48698,-34.4734,3,33.3333,-26.0756,2020-02-12,2025-07-21
002235,安妮股份,-15.6562,-7.49465,-35.9124,4,25,-13.0089,2019-11-05,2025-07-21
600198,大唐电信,-16.7449,-7.49735,-37.3962,2,0,-27.792,2019-07-16,2025-07-21
600585,海螺水泥,26.8266,-7.51117,-37.439,2,0,-39.3865,2019-07-17,2025-07-21
002953,日丰股份,-29.122,-7.51681,-25.2778,1,0,-37.4419,2021-10-29,2025-07-21
000690,宝新能源,-14.4847,-7.54077,-37.1962,3,0,-19.398,2019-08-14,2025-07-21
600332,白云山,5.69738,-7.54137,-37.0231,2,0,-29.2754,2019-08-27,2025-07-21
600135,乐凯胶片,-22.3096,-7.54863,-37.4971,5,20,0,2019-07-24,2025-07-21
000818,航锦科技,0.178866,-7.54883,-35.2698,3,33.3333,12.0238,2020-01-02,2025-07-21
600179,安通控股,-35.1831,-7.56912,-37.3239,2,0,18.1467,2019-08-13,2025-07-21
600759,洲际油气,-23.2834,-7.58211,-33.9463,4,25,0.423729,2020-04-15,2025-07-21
601872,招商轮船,6.14852,-7.58806,-36.5285,2,50,-4.18605,2019-10-17,2025-07-21
002022,科华生物,-22.5463,-7.59981,-37.8656,2,50,-33.7586,2019-07-12,2025-07-21
000863,三湘印象,-22.9117,-7.60105,-37.7225,2,0,-28.0876,2019-07-23,2025-07-21
600748,上实发展,-15.3079,-7.615,-37.8732,2,0,-62.0381,2019-07-16,2025-07-21
002823,凯中精密,-26.7264,-7.63484,-33.5546,5,20,50.616,2020-05-26,2025-07-21
601128,常熟银行,-13.4241,-7.64899,-34.2976,5,0,6.39535,2020-04-08,2025-07-21
002390,信邦制药,-19.782,-7.66558,-37.9419,3,0,-36.2393,2019-07-26,2025-07-21
603161,科华控股,1.7781,-7.68239,-30.416,3,33.3333,-29.9504,2021-01-04,2025-07-21
600567,山鹰国际,1.38388,-7.699,-38.1983,3,0,-42.7711,2019-07-17,2025-07-21
000713,丰乐种业,1.10401,-7.70249,-37.8588,2,0,-29.3478,2019-08-13,2025-07-21
000037,深南电A,8.16756,-7.70609,-36.7584,4,50,-25.8436,2019-11-01,2025-07-18
600515,海南机场,-21.0425,-7.71089,-35.2165,2,50,-24.1245,2020-02-20,2025-07-21
002217,合力泰,-23.6787,-7.71307,-37.5178,2,0,-61.0687,2019-09-11,2025-07-21
000938,紫光股份,-17.4628,-7.71617,-37.7221,3,33.3333,-22.5817,2019-08-27,2025-07-21
600173,卧龙新能,-1.80612,-7.72684,-35.4905,5,20,46.7269,2020-02-05,2025-07-21
002431,棕榈股份,-48.4661,-7.76018,-36.7745,4,25,-20.0669,2019-11-18,2025-07-21
600243,*ST海华,-11.3202,-7.7651,-37.9303,3,33.3333,-20.9756,2019-08-26,2025-07-21
002275,桂林三金,-11.9712,-7.7912,-38.5682,4,0,8.09249,2019-07-17,2025-07-21
000757,浩物股份,-9.04492,-7.84025,-35.2881,5,20,20.3008,2020-03-19,2025-07-21
002871,伟隆股份,-7.88915,-7.84742,-33.1819,2,50,-35.8974,2020-08-14,2025-07-21
600717,天津港,-5.63573,-7.84994,-38.6933,2,0,-26.0188,2019-07-25,2025-07-21
603051,鹿山新材,-36.6177,-7.85047,-15.0181,1,0,-31.0159,2023-07-24,2025-07-21
002520,日发精机,-27.8493,-7.86625,-37.2283,3,0,0.755287,2019-11-15,2025-07-21
600712,南宁百货,-2.82403,-7.86893,-38.8787,3,33.3333,29.9163,2019-07-17,2025-07-21
002506,协鑫集成,-4.11698,-7.90112,-38.6207,2,0,-54.876,2019-08-15,2025-07-21
002322,理工能科,-13.0136,-7.90193,-38.9275,3,0,7.42616,2019-07-23,2025-07-21
002242,九阳股份,-3.73718,-7.90642,-38.9178,2,0,-49.5939,2019-07-25,2025-07-21
000919,金陵药业,-15.9967,-7.93763,-39.1519,4,0,-11.457,2019-07-17,2025-07-21
600400,红豆股份,-26.2721,-7.95319,-38.1985,4,25,-35.2601,2019-09-30,2025-07-21
600517,国网英大,-16.6591,-7.95593,-39.0449,4,0,-19.7368,2019-07-30,2025-07-21
600052,东望时代,-8.26391,-7.96482,-37.8072,3,33.3333,-3.8961,2019-11-01,2025-07-21
000980,众泰汽车,-14.4537,-7.9659,-37.457,3,33.3333,-25.2788,2019-11-26,2025-07-21
000063,中兴通讯,10.8047,-7.96986,-38.4736,3,0,-4.49344,2019-09-12,2025-07-18
603113,金能科技,-5.0376,-7.98562,-33.6749,2,0,-44.5211,2020-08-14,2025-07-21
002986,宇新股份,-30.4158,-7.9877,-22.5999,2,0,-53.786,2022-06-22,2025-07-21
000045,深纺织Ａ,1.6946,-8.00209,-38.4311,5,20,35.0374,2019-09-24,2025-07-18
000665,湖北广电,-33.128,-8.00556,-38.7951,4,25,-1.32576,2019-09-02,2025-07-21
600927,永安期货,-3.31552,-8.00874,-16.328,2,0,-4.98812,2023-05-31,2025-07-21
600867,通化东宝,-11.2725,-8.03284,-39.1813,3,33.3333,-42.216,2019-08-12,2025-07-21
002815,崇达技术,-15.3345,-8.03451,-35.7031,2,0,-32.1122,2020-04-10,2025-07-21
600409,三友化工,0.166278,-8.05594,-39.5507,3,33.3333,-5.31915,2019-07-22,2025-07-21
002248,华东数控,-22.8831,-8.08123,-37.8988,4,50,24.6612,2019-11-26,2025-07-21
600315,上海家化,-6.09732,-8.08549,-39.2337,2,0,-37.2727,2019-08-23,2025-07-21
601096,宏盛华源,-20.9787,-8.12935,-7.73931,1,0,14.1058,2024-08-09,2025-07-21
600305,恒顺醋业,3.80406,-8.13402,-39.9275,2,0,-51.9159,2019-07-17,2025-07-21
002016,世荣兆业,-13.1662,-8.13408,-39.9556,4,0,-31.1673,2019-07-15,2025-07-21
603125,常青科技,-26.9726,-8.15589,-10.9524,1,0,-37.1311,2024-03-08,2025-07-21
002382,蓝帆医疗,-3.22888,-8.17566,-38.6181,2,0,-51.9432,2019-11-01,2025-07-21
603028,赛福天,-4.44675,-8.18127,-37.7731,4,25,-35.9532,2019-12-31,2025-07-21
002495,佳隆股份,-10.3296,-8.22548,-40.2858,5,20,-15.5763,2019-07-17,2025-07-21
600682,南京新百,-26.0275,-8.2459,-36.4935,2,0,-24.1339,2020-04-09,2025-07-21
601966,玲珑轮胎,8.86343,-8.25492,-37.167,2,0,-35.0683,2020-02-26,2025-07-21
002528,ST英飞拓,-17.2614,-8.26109,-40.2276,3,33.3333,-24.6787,2019-07-31,2025-07-21
002893,京能热力,-23.2974,-8.26902,-33.4142,3,0,19.2473,2020-11-05,2025-07-21
002635,安洁科技,-4.15085,-8.30399,-39.84,3,33.3333,-7.82313,2019-09-10,2025-07-21
000555,神州信息,-17.5112,-8.3098,-38.4168,2,0,-1.02639,2019-12-20,2025-07-21
603118,共进股份,-1.29318,-8.31457,-40.5202,3,33.3333,20.0647,2019-07-25,2025-07-21
002039,黔源电力,-4.86861,-8.32598,-40.6775,4,50,20.0148,2019-07-17,2025-07-21
600802,福建水泥,-1.06461,-8.32626,-40.6786,2,0,-33.5315,2019-07-17,2025-07-21
603165,荣晟环保,-27.4012,-8.34704,-35.9209,3,0,8.75106,2020-06-11,2025-07-21
601377,兴业证券,-11.4666,-8.37461,-40.7813,3,0,-1.22699,2019-07-23,2025-07-21
603115,海星股份,14.3457,-8.38442,-26.9184,1,0,-31.5589,2021-12-23,2025-07-21
603186,华正新材,21.5672,-8.3963,-36.2192,2,50,-36.6122,2020-06-03,2025-07-21
002702,海欣食品,-15.4468,-8.40923,-40.4874,4,25,-4.59519,2019-08-23,2025-07-21
000048,京基智农,-1.43726,-8.41297,-38.803,4,0,-29.4275,2019-12-17,2025-07-18
000638,*ST万方,-8.61367,-8.42139,-37.3735,3,0,5.38117,2020-03-23,2025-07-21
000936,华西股份,-20.946,-8.42243,-40.6668,3,0,4.56491,2019-08-14,2025-07-21
600333,长春燃气,-13.7135,-8.44352,-41.0618,6,33.3333,-8.36364,2019-07-22,2025-07-21
603065,宿迁联盛,0,-8.45413,-11.5819,1,0,-12.3249,2024-02-27,2025-07-21
000631,顺发恒业,-22.7134,-8.45827,-41.1899,4,0,4.65116,2019-07-17,2025-07-21
002061,浙江交科,-1.96505,-8.4606,-38.5657,4,25,-30.1855,2020-01-13,2025-07-21
002745,木林森,-18.5178,-8.498,-38.5995,3,0,-40.3458,2020-01-20,2025-07-21
002123,梦网科技,-10.7293,-8.50186,-40.8709,5,20,-9.82801,2019-08-21,2025-07-21
002783,凯龙股份,-40.5355,-8.52951,-40.2517,4,25,-17.7539,2019-10-11,2025-07-21
600570,恒生电子,1.69341,-8.53295,-41.4632,2,0,-51.4138,2019-07-18,2025-07-21
000681,视觉中国,-0.872916,-8.54248,-41.3996,3,33.3333,0.097371,2019-07-25,2025-07-21
600097,开创国际,-3.82977,-8.55715,-40.1804,6,16.6667,13.0928,2019-10-23,2025-07-21
002975,博杰股份,-13.2265,-8.59978,-25.4874,2,0,-16.8386,2022-04-11,2025-07-21
002302,西部建设,-7.19681,-8.62807,-41.8421,1,0,-40.6977,2019-07-17,2025-07-21
600612,老凤祥,-10.2002,-8.64063,-41.8901,4,25,13.114,2019-07-17,2025-07-21
600356,恒丰纸业,-8.33862,-8.68109,-41.4362,4,25,14.0645,2019-08-29,2025-07-21
002797,第一创业,-8.57867,-8.71824,-39.3917,2,50,-4.9936,2020-01-21,2025-07-21
002887,绿茵生态,-23.1347,-8.72718,-35.3881,1,0,-31.9712,2020-10-09,2025-07-21
600859,王府井,-13.6761,-8.74561,-40.1398,2,50,2.89855,2019-12-13,2025-07-21
002479,富春环保,-3.65889,-8.7517,-42.1103,3,0,-9.61857,2019-07-31,2025-07-21
002928,华夏航空,-13.5459,-8.75287,-33.437,1,0,-39.6333,2021-02-08,2025-07-21
002725,跃岭股份,-10.4551,-8.75972,-40.7742,3,0,44.4676,2019-11-04,2025-07-21
600271,航天信息,2.75629,-8.76818,-40.6567,3,0,-55.3912,2019-11-14,2025-07-21
600322,津投城开,-10.7579,-8.78179,-42.5142,3,33.3333,-19.4915,2019-07-11,2025-07-21
600261,阳光照明,-14.6787,-8.80435,-42.5129,4,0,-18.0952,2019-07-17,2025-07-21
002886,沃特股份,-11.7994,-8.81147,-36.1263,2,0,-30.4348,2020-09-11,2025-07-21
603122,合富中国,-35.3719,-8.81677,-17.3067,2,0,-10.0746,2023-06-29,2025-07-21
601198,东兴证券,-15.614,-8.82076,-42.5023,3,0,-2.30967,2019-07-22,2025-07-21
002672,东江环保,-19.9731,-8.82823,-42.0046,2,0,-52.5692,2019-08-28,2025-07-21
002273,水晶光电,-3.32131,-8.84189,-42.6548,4,25,63.2006,2019-07-17,2025-07-21
002605,姚记科技,-9.01576,-8.8524,-41.0125,3,33.3333,96.2697,2019-11-11,2025-07-21
002426,胜利精密,-22.3268,-8.85725,-39.3293,4,25,33.4783,2020-02-28,2025-07-21
002623,亚玛顿,-6.57233,-8.85962,-42.6927,3,33.3333,54.4898,2019-07-19,2025-07-21
000957,中通客车,-22.681,-8.86969,-42.8762,5,20,51.2,2019-07-09,2025-07-21
000049,德赛电池,-17.3045,-8.92659,-43.0034,4,0,-9.5732,2019-07-12,2025-07-18
000676,智度股份,-19.294,-8.9271,-41.2722,4,50,-2.04082,2019-11-12,2025-07-21
600998,九州通,-4.68829,-8.93078,-42.8876,3,33.3333,-55.7851,2019-07-24,2025-07-21
600850,电科数字,-6.91616,-8.96665,-42.3589,5,20,-9.62474,2019-09-09,2025-07-21
600665,天地源,-15.6741,-9.05064,-43.3215,3,0,-12.2762,2019-07-25,2025-07-21
000691,*ST亚太,-18.4637,-9.05469,-43.2335,7,28.5714,46.8421,2019-08-02,2025-07-21
601696,中银证券,-10.3934,-9.05812,-26.493,2,0,4.77941,2022-04-22,2025-07-21
601212,白银有色,-20.3919,-9.06091,-37.5907,5,20,-2.04678,2020-08-03,2025-07-21
002662,峰璟股份,-14.1538,-9.065,-42.6038,5,40,8.45921,2019-09-17,2025-07-21
002576,通达动力,-19.4556,-9.07304,-38.5029,4,25,80.5236,2020-06-09,2025-07-21
002555,三七互娱,-15.1148,-9.09047,-41.7479,3,0,-24.1364,2019-11-20,2025-07-21
601555,东吴证券,-10.8873,-9.0938,-43.6884,3,33.3333,-8.66995,2019-07-11,2025-07-21
000925,众合科技,0.607074,-9.10659,-41.8368,4,25,29.6358,2019-11-18,2025-07-21
002198,嘉应制药,-13.0951,-9.10676,-42.7576,3,0,-0.737463,2019-09-17,2025-07-21
000503,国新健康,-23.35,-9.12416,-41.1038,3,0,-36.5698,2020-01-02,2025-07-18
000688,国城矿业,-4.64642,-9.12887,-40.6404,3,0,-1.93966,2020-02-06,2025-07-21
002572,索菲亚,-8.79589,-9.13586,-43.6682,2,0,-18.9881,2019-07-23,2025-07-21
601216,君正集团,-27.6294,-9.14036,-42.6859,3,33.3333,84.1584,2019-09-30,2025-07-21
600694,大商股份,-13.8323,-9.14046,-43.7738,2,0,-32.4324,2019-07-17,2025-07-21
600892,*ST大晟,-38.8547,-9.14906,-43.1077,3,33.3333,-38.5356,2019-09-04,2025-07-21
000537,中绿电,-26.1957,-9.23151,-43.1699,3,0,26.3543,2019-09-17,2025-07-18
600819,耀皮玻璃,-1.92452,-9.26909,-44.2503,5,20,34.6154,2019-07-17,2025-07-21
002069,獐子岛,-19.3727,-9.27375,-43.324,3,66.6667,33.119,2019-09-20,2025-07-21
002314,南山控股,-18.1056,-9.27413,-42.7487,4,25,-2.29508,2019-10-28,2025-07-21
600684,珠江股份,-19.5808,-9.30419,-44.3797,5,20,2.45098,2019-07-17,2025-07-21
002569,*ST步森,-10.8948,-9.32345,-39.704,3,33.3333,-7.66169,2020-05-18,2025-07-21
000672,上峰水泥,11.2486,-9.32487,-43.5555,3,0,-32.9897,2019-09-17,2025-07-21
002717,ST岭南,-25.6001,-9.3265,-43.1972,3,0,-62.3679,2019-10-11,2025-07-21
002848,*ST高斯,-5.52113,-9.33668,-39.2461,3,0,-37.0279,2020-06-19,2025-07-21
600309,万华化学,25.4529,-9.356,-42.8138,4,25,29.3481,2019-11-13,2025-07-21
600990,四创电子,-12.3133,-9.35647,-42.6923,5,0,-33.6797,2019-11-21,2025-07-21
603017,中衡设计,-25.7081,-9.3618,-44.0522,4,25,-12.2523,2019-08-23,2025-07-21
601238,广汽集团,0.303307,-9.39012,-44.576,3,0,-31.5044,2019-07-25,2025-07-21
002735,王子新材,-19.9857,-9.42517,-41.9396,2,50,-13.1482,2020-01-20,2025-07-21
603167,渤海轮渡,-3.61852,-9.42617,-44.8276,3,33.3333,16.3055,2019-07-17,2025-07-21
600963,岳阳林纸,-12.788,-9.43018,-44.8422,4,25,0.858369,2019-07-17,2025-07-21
002552,宝鼎科技,10.6382,-9.43179,-44.7733,3,33.3333,102.854,2019-07-22,2025-07-21
002826,易明医药,-25.1176,-9.44272,-40.1128,4,25,81.2202,2020-05-18,2025-07-21
002296,辉煌科技,-11.2684,-9.46782,-44.6492,6,33.3333,77.0186,2019-08-09,2025-07-21
002127,南极电商,-18.0529,-9.48812,-43.3792,2,0,-65.5485,2019-11-07,2025-07-21
002557,洽洽食品,4.28039,-9.49325,-44.7868,3,33.3333,-11.8651,2019-08-06,2025-07-21
002207,准油股份,-17.0206,-9.50714,-41.3841,4,25,46.9786,2020-03-13,2025-07-21
600009,上海机场,23.0431,-9.50977,-45.2377,2,0,-60.0745,2019-07-10,2025-07-21
002666,德联集团,-21.5384,-9.51683,-45.1585,8,12.5,13.3188,2019-07-17,2025-07-21
002959,小熊电器,1.65823,-9.52767,-29.9786,2,0,-24.254,2021-12-31,2025-07-21
600081,东风科技,-5.82661,-9.53085,-45.2095,6,16.6667,22.1612,2019-07-17,2025-07-21
000889,中嘉博创,-17.431,-9.53292,-43.0412,2,0,-58.7429,2019-12-09,2025-07-21
600881,亚泰集团,-11.3742,-9.55662,-45.1978,3,0,-40.7524,2019-07-24,2025-07-21
002739,万达电影,-18.6562,-9.62571,-39.7922,4,0,-42.3611,2020-07-15,2025-07-21
000838,财信发展,-40.8558,-9.65088,-44.1753,3,0,-5.78778,2019-10-23,2025-07-21
600200,*ST苏吴,-8.63382,-9.65359,-44.4171,2,0,-63.8384,2019-10-08,2025-07-21
601020,华钰矿业,-13.9197,-9.66407,-43.4564,3,33.3333,145.853,2019-12-12,2025-07-21
600854,春兰股份,-8.04661,-9.74054,-45.9679,3,0,42.2164,2019-07-17,2025-07-21
601702,华峰铝业,52.755,-9.76237,-25.9661,2,0,-21.7266,2022-08-17,2025-07-21
002846,英联股份,-4.94156,-9.76921,-40.7054,3,33.3333,-1.26147,2020-06-19,2025-07-21
000546,金圆股份,0.230904,-9.77034,-45.8011,4,25,-35.1528,2019-08-05,2025-07-21
603088,宁波精达,-41.0897,-9.79451,-46.0552,4,25,-4.32489,2019-07-24,2025-07-21
002659,凯文教育,-23.3788,-9.80282,-45.2408,2,0,-27.4563,2019-09-19,2025-07-21
002867,周大生,-3.98245,-9.81014,-40.0338,3,0,-52.35,2020-08-07,2025-07-21
002044,美年健康,5.11077,-9.87416,-43.9992,3,33.3333,-66.2714,2019-12-24,2025-07-21
603076,乐惠国际,7.14606,-9.88924,-38.2159,3,33.3333,-35.0221,2020-12-07,2025-07-21
002723,小崧股份,-14.9379,-9.91595,-45.516,3,33.3333,-21.4435,2019-09-27,2025-07-21
000428,华天酒店,-23.7023,-9.94264,-46.66,4,0,17.6056,2019-07-16,2025-07-18
601616,广电电气,-20.4024,-9.95844,-46.6396,6,16.6667,16.9591,2019-07-24,2025-07-21
002100,天康生物,-0.0742387,-9.97209,-46.6727,3,0,-36.4087,2019-07-25,2025-07-21
002789,*ST建艺,-21.9138,-9.99316,-44.7617,3,0,-50.9605,2019-12-02,2025-07-21
600791,京能置业,-6.92375,-10.0019,-46.9008,3,0,23.0958,2019-07-17,2025-07-21
600775,南京熊猫,-10.2848,-10.0304,-46.802,4,50,-5.68384,2019-07-30,2025-07-21
600371,万向德农,0.728549,-10.08,-47.1771,4,0,-9.81888,2019-07-17,2025-07-21
002624,完美世界,5.44935,-10.1037,-44.4507,2,0,-68.7959,2020-01-10,2025-07-21
002811,郑中设计,-8.25464,-10.1049,-43.21,3,33.3333,-29.7333,2020-03-26,2025-07-21
002419,天虹股份,-7.74456,-10.1057,-47.2678,1,0,-57.1111,2019-07-17,2025-07-21
600303,曙光股份,-12.8354,-10.1082,-47.0609,6,33.3333,-14.3852,2019-07-31,2025-07-21
002178,延华智能,-24.614,-10.1358,-47.0805,4,0,132.317,2019-08-06,2025-07-21
603128,华贸物流,-7.07644,-10.1491,-45.8097,2,50,-16.0428,2019-10-30,2025-07-21
