stock_code,data_points,date_start,date_end,best_C,best_gamma,is_accuracy,is_precision,is_recall,oos_trades,oos_win_rate,oos_total_return_pct,oos_avg_return_pct,oos_max_drawdown_pct,oos_accuracy,oos_precision,oos_recall
002941,1611,2018-11-28,2025-07-21,10.0000,0.0100,75.54,55.84,79.34,63,50.79,28.41,0.45,31.80,59.81,25.63,33.77
002942,1606,2018-12-05,2025-07-21,10.0000,0.1000,98.81,94.47,100.00,42,38.10,-8.56,-0.20,33.02,70.73,34.09,32.61
002943,1595,2018-11-29,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,79,40.51,-40.62,-0.51,59.92,55.41,29.80,44.97
002945,1577,2019-01-17,2025-07-21,100.0000,0.0100,87.50,72.04,85.17,44,38.64,0.41,0.01,34.18,65.17,23.61,25.37
002946,1571,2019-01-25,2025-07-21,100.0000,0.0050,83.11,61.73,78.80,63,44.44,18.84,0.30,37.19,61.40,33.88,35.84
002947,1566,2019-02-01,2025-07-21,10.0000,0.0500,93.31,87.46,94.64,70,41.43,-17.21,-0.25,40.58,55.59,36.08,47.18
002948,1572,2019-01-16,2025-07-21,100.0000,0.0100,91.68,50.67,98.70,16,43.75,1.82,0.11,4.85,84.86,27.08,18.84
002949,1554,2019-02-26,2025-07-21,10.0000,0.0500,94.38,87.59,93.75,62,43.55,-0.46,-0.01,29.72,63.30,37.72,35.59
002950,1545,2019-03-11,2025-07-21,100.0000,0.0500,99.44,97.73,100.00,56,41.07,-22.31,-0.40,46.12,58.64,12.84,34.15
002951,1538,2019-03-15,2025-07-21,100.0000,0.0100,91.82,76.09,91.15,69,49.28,39.07,0.57,31.58,52.89,28.02,31.18
002952,1532,2019-03-28,2025-07-21,10.0000,0.0500,94.07,81.65,93.68,57,47.37,3.40,0.06,31.00,57.44,37.96,24.07
002953,1506,2019-05-09,2025-07-21,10.0000,0.0500,91.17,76.75,94.12,58,51.72,56.13,0.97,25.02,66.61,31.55,40.77
002955,1492,2019-05-23,2025-07-21,100.0000,0.0100,87.10,69.20,86.26,78,38.46,-13.75,-0.18,38.20,53.95,33.61,45.05
002956,1478,2019-06-19,2025-07-21,100.0000,0.0100,85.55,70.90,89.11,75,46.67,44.92,0.60,24.39,50.71,30.75,64.29
002957,1451,2019-07-26,2025-07-21,100.0000,0.0100,86.84,70.81,90.56,62,43.55,-2.14,-0.03,37.08,53.35,28.92,34.30
002958,1534,2019-03-26,2025-07-21,100.0000,0.0100,93.96,59.69,98.72,4,50.00,10.30,2.58,1.45,90.61,0.00,0.00
002959,1431,2019-08-23,2025-07-21,100.0000,0.0100,88.24,80.29,91.23,46,47.83,10.11,0.22,29.23,61.83,25.53,41.38
002960,1441,2019-08-09,2025-07-21,1.0000,0.0500,84.18,72.26,78.57,38,47.37,44.73,1.18,16.93,75.96,27.16,23.16
002961,1422,2019-09-05,2025-07-21,1.0000,0.1000,91.37,76.47,87.64,45,48.89,86.51,1.92,17.75,67.84,40.18,29.61
002962,1415,2019-09-17,2025-07-21,10.0000,0.0500,92.69,74.89,97.62,51,43.14,5.23,0.10,32.72,55.39,32.09,22.40
002963,1391,2019-10-28,2025-07-21,1.0000,0.0500,83.96,53.08,80.00,56,41.07,-9.63,-0.17,45.34,58.79,25.62,29.29
002965,1392,2019-10-25,2025-07-21,100.0000,0.0500,99.37,98.92,99.28,83,44.58,33.75,0.41,31.67,55.20,33.03,45.06
002966,1446,2019-08-02,2025-07-21,100.0000,0.0100,92.85,55.38,98.63,27,66.67,38.25,1.42,10.72,82.76,13.70,23.81
002967,1382,2019-11-08,2025-07-21,100.0000,0.0050,79.03,64.21,76.80,46,41.30,13.67,0.30,30.11,62.29,25.15,35.04
002968,1365,2019-12-03,2025-07-21,100.0000,0.0100,84.30,59.93,92.61,59,40.68,-23.86,-0.40,44.82,67.18,33.33,40.50
002969,1366,2019-12-02,2025-07-21,10.0000,0.0500,95.24,84.51,97.83,43,39.53,-19.90,-0.46,40.35,65.90,17.24,30.49
002970,1355,2019-12-17,2025-07-21,100.0000,0.0100,86.38,74.69,90.87,68,39.71,-12.46,-0.18,50.09,47.86,33.33,38.14
002971,1337,2020-01-13,2025-07-21,10.0000,0.0500,96.18,91.89,96.75,51,41.18,0.65,0.01,34.82,57.00,25.27,37.30
002972,1347,2019-12-27,2025-07-21,10.0000,0.0500,96.34,81.46,100.00,29,41.38,-9.48,-0.33,34.27,75.54,34.78,23.08
002973,1342,2020-01-06,2025-07-21,10.0000,0.0500,95.54,80.12,99.25,35,42.86,0.73,0.02,19.64,65.42,29.63,24.24
002975,1326,2020-02-05,2025-07-21,100.0000,0.0100,84.86,72.54,85.12,66,46.97,-2.52,-0.04,47.13,52.88,37.38,43.72
002976,1304,2020-03-06,2025-07-21,10.0000,0.0500,94.86,89.02,96.31,56,41.07,1.50,0.03,31.21,53.64,34.97,36.78
002977,1297,2020-03-17,2025-07-21,10.0000,0.1000,99.59,99.54,99.08,42,52.38,67.32,1.60,32.57,58.25,22.68,14.47
002978,1275,2020-04-17,2025-07-21,10.0000,0.1000,99.86,99.45,100.00,28,46.43,15.13,0.54,15.96,72.20,11.63,14.71
002979,1282,2020-04-08,2025-07-21,100.0000,0.0100,85.83,72.73,90.76,60,43.33,6.51,0.11,30.12,50.31,35.23,32.80
002980,1277,2020-04-15,2025-07-21,10.0000,0.0500,96.82,89.60,96.88,49,46.94,36.47,0.74,36.30,70.39,29.13,41.11
002981,1275,2020-04-17,2025-07-21,10.0000,0.0500,98.06,91.22,99.26,23,52.17,28.17,1.22,13.56,57.26,32.14,9.68
002982,1270,2020-04-24,2025-07-21,100.0000,0.0100,87.78,72.53,93.84,47,46.81,28.80,0.61,29.26,57.29,22.00,27.27
002983,1268,2020-04-28,2025-07-21,100.0000,0.0100,85.79,63.20,94.05,55,45.45,16.92,0.31,40.05,58.13,28.27,45.76
002984,1175,2020-09-11,2025-07-21,10.0000,0.0500,94.27,87.18,96.23,45,37.78,-29.60,-0.66,36.50,49.55,6.90,29.17
002985,1267,2020-04-29,2025-07-21,10.0000,0.0500,94.29,82.73,98.38,44,29.55,-48.08,-1.09,55.97,63.67,16.82,17.48
002986,1246,2020-06-02,2025-07-21,100.0000,0.0050,84.96,61.99,86.16,37,32.43,-27.12,-0.73,39.53,61.36,16.56,33.77
002987,1264,2020-05-07,2025-07-21,100.0000,0.0500,99.86,99.57,100.00,67,49.25,46.23,0.69,29.25,59.62,37.67,35.03
002988,1257,2020-05-18,2025-07-21,1.0000,0.1000,88.06,73.09,94.81,65,47.69,57.34,0.88,41.36,52.84,37.38,44.77
002989,1238,2020-06-10,2025-07-21,10.0000,0.1000,99.57,98.27,100.00,41,48.78,20.38,0.50,18.37,59.62,46.46,25.27
002990,1252,2020-05-25,2025-07-21,10.0000,0.0500,93.09,82.48,96.02,61,39.34,-8.38,-0.14,40.64,57.72,35.50,39.74
002991,1205,2020-07-31,2025-07-21,10.0000,0.0500,95.45,89.04,97.13,49,40.82,14.29,0.29,26.43,63.44,32.52,32.52
002992,1204,2020-08-03,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,54,51.85,39.04,0.72,35.58,53.08,38.02,25.00
002993,1194,2020-08-17,2025-07-21,100.0000,0.0100,91.69,77.99,94.22,39,41.03,4.59,0.12,23.90,63.56,46.60,30.57
002995,1193,2020-08-05,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,72,45.83,42.14,0.59,24.08,55.33,35.98,38.06
002996,1185,2020-08-28,2025-07-21,100.0000,0.0050,81.02,61.04,79.21,38,42.11,-7.20,-0.19,30.29,69.28,32.58,47.25
002997,1181,2020-09-03,2025-07-21,100.0000,0.0100,87.39,82.13,88.19,51,43.14,-5.07,-0.10,37.63,54.83,34.51,31.21
002998,1165,2020-09-25,2025-07-21,100.0000,0.0100,89.19,61.11,92.52,33,42.42,-8.92,-0.27,22.72,63.01,23.23,21.10
002999,1181,2020-09-03,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,51,50.98,32.61,0.64,22.17,59.33,22.15,33.67
600000,2405,2015-07-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,18,55.56,23.21,1.29,7.14,89.61,8.11,4.55
600004,2430,2015-07-21,2025-07-21,10.0000,0.0500,92.51,73.54,97.89,81,53.09,85.78,1.06,37.03,68.96,23.26,38.71
600006,2381,2015-07-21,2025-07-21,10.0000,0.0050,71.14,41.28,79.93,111,38.74,-14.88,-0.13,39.48,50.49,26.65,52.30
600007,2430,2015-07-21,2025-07-21,100.0000,0.0050,76.48,34.64,82.81,68,44.12,13.83,0.20,33.83,55.93,14.29,31.68
600008,2414,2015-07-21,2025-07-21,100.0000,0.0050,83.07,44.66,79.50,47,31.91,-25.63,-0.55,34.17,79.10,1.36,3.77
600009,2419,2015-07-21,2025-07-21,10.0000,0.0500,95.03,79.82,98.88,55,49.09,38.31,0.70,31.45,74.68,20.00,26.32
600010,2421,2015-07-21,2025-07-21,1.0000,0.0500,86.81,52.01,78.28,81,39.51,-30.46,-0.38,54.10,71.84,22.27,36.96
600011,2430,2015-07-21,2025-07-21,1.0000,0.0500,85.31,41.25,93.29,75,42.67,26.76,0.36,23.11,59.11,27.15,31.23
600012,2420,2015-07-21,2025-07-21,100.0000,0.0100,86.31,54.74,88.60,75,53.33,162.96,2.17,16.42,65.64,22.75,31.52
600015,2430,2015-07-21,2025-07-21,100.0000,0.0100,94.35,50.00,97.50,30,53.33,30.62,1.02,11.78,86.76,9.28,19.57
600016,2430,2015-07-21,2025-07-21,10.0000,0.1000,99.58,89.29,100.00,17,47.06,6.94,0.41,10.42,91.00,7.32,6.00
600017,2430,2015-07-21,2025-07-21,10.0000,0.0500,96.54,71.51,100.00,45,46.67,3.60,0.08,22.48,81.04,7.07,7.45
600018,2427,2015-07-21,2025-07-21,10.0000,0.1000,99.29,95.22,100.00,33,54.55,23.40,0.71,17.75,85.79,14.29,16.22
600019,2338,2015-07-21,2025-07-21,100.0000,0.0100,84.12,59.64,87.38,80,43.75,-15.87,-0.20,30.08,54.74,12.06,35.16
600020,2430,2015-07-21,2025-07-21,1.0000,0.0500,92.94,56.70,87.30,38,36.84,-24.71,-0.65,35.04,77.22,2.46,3.03
600021,2353,2015-07-21,2025-07-21,100.0000,0.0500,99.85,98.77,100.00,34,41.18,-22.37,-0.66,29.09,74.18,17.91,6.22
600022,2333,2015-07-21,2025-07-21,1.0000,0.1000,92.04,66.90,92.61,54,37.04,-5.74,-0.11,35.63,83.55,20.83,31.65
600023,2430,2015-07-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,14,42.86,-10.95,-0.78,17.86,81.99,14.29,1.94
600025,1842,2017-12-15,2025-07-21,100.0000,0.0100,87.02,58.47,93.12,50,54.00,36.30,0.73,16.45,69.68,3.23,14.63
600026,2333,2015-07-21,2025-07-21,10.0000,0.0500,94.62,78.76,96.79,102,43.14,57.68,0.57,45.20,53.31,28.90,24.36
600027,2419,2015-07-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,53,47.17,41.37,0.78,24.83,64.57,29.75,17.47
600028,2430,2015-07-21,2025-07-21,10.0000,0.0500,98.73,80.00,100.00,24,50.00,6.93,0.29,12.61,85.91,8.93,5.75
600029,2427,2015-07-21,2025-07-21,10.0000,0.0500,91.94,73.25,97.67,83,49.40,68.52,0.83,21.94,61.93,14.61,31.91
600030,2413,2015-07-21,2025-07-21,100.0000,0.0050,79.07,45.17,80.08,80,51.25,72.43,0.91,22.74,60.13,13.80,41.88
600031,2430,2015-07-21,2025-07-21,100.0000,0.0100,79.80,57.47,88.14,80,41.25,4.16,0.05,28.30,67.80,17.89,30.14
600032,1009,2021-05-25,2025-07-21,10.0000,0.0500,98.93,94.64,100.00,25,44.00,6.30,0.25,19.84,71.28,9.76,19.05
600033,2430,2015-07-21,2025-07-21,10.0000,0.0500,99.44,86.67,100.00,20,45.00,-2.07,-0.10,10.53,88.35,5.77,4.69
600035,2346,2015-07-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,48,43.75,-21.07,-0.44,31.46,81.34,12.71,18.29
600036,2430,2015-07-21,2025-07-21,10.0000,0.0500,94.28,73.36,100.00,62,46.77,-1.49,-0.02,29.53,72.67,11.00,24.21
600037,2424,2015-07-21,2025-07-21,1.0000,0.0500,84.14,49.46,82.73,90,43.33,23.82,0.26,27.98,66.67,23.34,41.61
600038,2420,2015-07-21,2025-07-21,10.0000,0.0100,78.72,47.94,74.11,100,46.00,19.06,0.19,33.71,55.85,18.59,44.85
600039,2408,2015-07-21,2025-07-21,100.0000,0.0050,77.96,39.45,89.47,75,46.67,2.38,0.03,44.17,62.93,23.79,40.22
600048,2423,2015-07-21,2025-07-21,1.0000,0.1000,88.38,67.05,92.93,87,40.23,-12.06,-0.14,46.29,62.10,25.91,36.79
600050,2335,2015-07-21,2025-07-21,100.0000,0.0050,83.66,49.85,77.38,55,40.00,-4.91,-0.09,23.86,66.45,16.96,25.66
600051,2359,2015-07-21,2025-07-21,100.0000,0.0100,86.45,58.46,92.52,87,52.87,39.39,0.45,29.38,68.67,28.09,44.12
600052,2306,2015-07-21,2025-07-21,100.0000,0.0050,77.55,49.80,82.94,106,41.51,-12.68,-0.12,47.39,52.85,25.56,45.78
600053,2347,2015-11-12,2025-07-21,100.0000,0.0050,79.06,56.21,75.22,104,41.35,89.85,0.86,27.73,60.70,37.54,45.45
600054,2430,2015-07-21,2025-07-21,1.0000,0.0500,87.71,46.86,91.61,85,49.41,52.07,0.61,17.62,66.10,21.65,40.65
600055,2420,2015-07-21,2025-07-21,100.0000,0.0100,84.75,70.93,82.30,82,39.02,-18.41,-0.22,35.85,61.91,24.90,28.63
600056,2430,2015-07-21,2025-07-21,1.0000,0.0500,82.84,44.36,84.50,52,44.23,2.18,0.04,27.83,69.39,14.06,17.88
600057,2418,2015-07-21,2025-07-21,1.0000,0.0500,81.32,49.44,85.27,73,47.95,82.79,1.13,19.45,67.87,22.83,35.37
600058,2362,2015-07-21,2025-07-21,1.0000,0.0500,81.31,52.61,79.57,74,45.95,-0.95,-0.01,31.93,66.09,14.80,27.41
600059,2430,2015-07-21,2025-07-21,100.0000,0.0050,84.82,52.69,83.40,58,39.66,-23.04,-0.40,41.38,73.83,12.97,21.82
600060,2429,2015-07-21,2025-07-21,10.0000,0.0100,72.16,42.18,78.69,125,44.00,59.24,0.47,37.68,49.89,25.93,58.85
600061,2419,2015-07-21,2025-07-21,100.0000,0.0100,90.42,66.01,86.70,54,48.15,-2.43,-0.04,19.46,80.85,18.90,23.76
600062,2423,2015-07-21,2025-07-21,100.0000,0.0100,88.59,48.33,96.03,73,41.10,-12.48,-0.17,46.16,62.10,18.01,17.12
600063,2424,2015-07-21,2025-07-21,1.0000,0.0500,81.16,52.39,83.68,89,47.19,11.57,0.13,38.50,62.74,23.60,41.99
600064,2429,2015-07-21,2025-07-21,100.0000,0.0100,92.51,60.32,96.20,50,56.00,6.42,0.13,43.08,77.22,18.29,30.77
600066,2429,2015-07-21,2025-07-21,10.0000,0.0500,95.19,77.85,99.15,62,45.16,28.19,0.45,33.06,66.63,21.81,19.62
600067,2430,2015-07-21,2025-07-21,100.0000,0.0100,87.29,51.43,94.74,85,43.53,-9.98,-0.12,41.72,62.39,32.49,42.21
600071,2307,2015-07-21,2025-07-21,100.0000,0.0100,83.08,70.20,80.94,92,42.39,5.87,0.06,38.13,58.77,34.31,33.22
600072,2324,2015-07-21,2025-07-21,10.0000,0.0500,89.13,73.33,91.14,96,46.88,-5.24,-0.05,47.51,62.53,25.76,38.97
600073,2400,2015-07-21,2025-07-21,1.0000,0.0500,81.76,50.67,87.36,53,37.74,-20.91,-0.39,34.85,74.46,15.98,39.33
600075,2370,2015-09-23,2025-07-21,10.0000,0.0100,74.71,53.78,61.52,55,43.64,-33.02,-0.60,39.80,77.72,14.02,26.44
600076,2345,2015-07-21,2025-07-21,100.0000,0.0100,85.71,58.17,90.04,83,46.99,35.37,0.43,31.27,62.86,20.00,43.84
600078,2368,2015-07-21,2025-07-21,100.0000,0.0100,86.28,67.54,88.57,141,48.23,147.38,1.05,41.89,54.89,41.00,56.93
600079,2410,2015-07-21,2025-07-21,1.0000,0.0500,80.20,52.20,83.28,112,42.86,27.10,0.24,36.98,57.05,29.98,53.19
600080,2409,2015-07-21,2025-07-21,100.0000,0.0050,80.76,55.03,78.10,65,49.23,47.09,0.72,21.30,71.26,24.17,31.87
600081,2409,2015-07-21,2025-07-21,100.0000,0.0500,99.22,96.84,100.00,96,42.71,-3.37,-0.04,30.60,61.11,22.13,25.11
600082,2421,2015-07-21,2025-07-21,1.0000,0.1000,92.77,75.76,88.24,80,50.00,89.80,1.12,23.08,63.34,38.43,28.14
600084,2197,2015-07-21,2025-07-21,100.0000,0.0500,99.76,99.17,100.00,66,56.06,37.01,0.56,28.84,71.09,26.79,26.79
600085,2430,2015-07-21,2025-07-21,1.0000,0.1000,87.92,58.58,91.88,67,43.28,-13.20,-0.20,41.99,66.53,15.61,18.29
600088,2430,2015-07-21,2025-07-21,100.0000,0.0050,78.32,51.54,73.21,87,41.38,-30.78,-0.35,56.10,64.41,33.87,32.81
600089,2424,2015-07-21,2025-07-21,100.0000,0.0100,87.82,57.53,93.86,74,33.78,-31.72,-0.43,50.64,71.34,22.90,46.88
600094,2415,2015-08-05,2025-07-21,10.0000,0.0500,96.16,82.47,98.77,67,47.76,44.49,0.66,24.04,69.83,20.65,21.71
600095,2395,2015-07-21,2025-07-21,1.0000,0.1000,82.22,70.11,82.34,81,39.51,-8.28,-0.10,38.07,65.70,30.67,29.74
600096,2428,2015-07-21,2025-07-21,10.0000,0.0500,92.15,80.23,93.32,98,47.96,37.39,0.38,37.79,62.18,31.85,45.53
600097,2322,2015-11-26,2025-07-21,10.0000,0.0500,94.15,77.54,97.67,77,46.75,46.42,0.60,28.28,59.27,17.83,22.89
600098,2430,2015-07-21,2025-07-21,10.0000,0.0500,95.62,72.27,99.38,63,50.79,18.58,0.29,29.35,73.31,13.98,22.03
600099,2302,2015-12-31,2025-07-21,10.0000,0.0500,93.73,77.26,95.75,72,48.61,47.22,0.66,21.74,61.37,30.80,26.64
600100,2314,2015-07-21,2025-07-21,10.0000,0.0500,95.91,81.75,98.73,79,43.04,7.33,0.09,46.90,69.38,32.98,30.00
600101,2430,2015-07-21,2025-07-21,1.0000,0.0500,84.46,47.77,78.54,94,55.32,241.67,2.57,33.72,62.92,41.90,39.14
600103,2430,2015-07-21,2025-07-21,100.0000,0.0100,84.53,53.11,90.61,91,48.35,51.35,0.56,23.79,65.04,19.79,36.54
600104,2410,2015-07-21,2025-07-21,1.0000,0.1000,90.60,60.57,96.48,61,40.98,-9.41,-0.15,43.99,68.70,9.36,14.84
600105,2420,2015-07-21,2025-07-21,10.0000,0.0500,90.78,81.54,88.97,125,47.20,187.34,1.50,38.48,57.98,41.10,37.35
600106,2333,2015-07-21,2025-07-21,10.0000,0.0500,98.23,82.73,100.00,39,38.46,-27.98,-0.72,32.38,63.58,20.69,6.45
600107,2400,2015-07-21,2025-07-21,10.0000,0.0100,76.82,53.32,82.27,115,40.00,-34.79,-0.30,58.38,55.04,33.78,54.55
600108,2429,2015-07-21,2025-07-21,1.0000,0.0100,78.16,39.10,76.04,61,42.62,38.37,0.63,28.51,76.27,30.38,54.96
600109,2420,2015-07-21,2025-07-21,10.0000,0.0500,93.83,79.73,95.72,49,51.02,58.83,1.20,18.35,77.34,13.85,15.13
600110,2251,2015-12-15,2025-07-21,100.0000,0.0500,99.69,99.20,100.00,89,30.34,-77.68,-0.87,78.67,63.69,22.96,33.15
600111,2430,2015-07-21,2025-07-21,100.0000,0.0010,72.39,48.74,71.62,92,39.13,-17.30,-0.19,52.63,67.27,32.82,53.54
600113,2336,2015-07-21,2025-07-21,100.0000,0.0050,83.22,57.25,80.07,54,46.30,20.39,0.38,34.20,69.46,31.46,26.54
600114,2407,2015-07-21,2025-07-21,100.0000,0.0050,80.17,53.81,76.92,149,46.31,154.36,1.04,43.72,50.37,40.81,57.18
600115,2426,2015-07-21,2025-07-21,100.0000,0.0100,84.29,54.41,94.27,79,50.63,43.90,0.56,21.44,66.49,17.04,47.75
600116,2418,2015-07-21,2025-07-21,1.0000,0.1000,84.66,64.23,77.51,79,27.85,-62.23,-0.79,65.23,68.30,15.49,24.65
600117,2393,2015-07-21,2025-07-21,10.0000,0.0500,90.45,76.46,93.65,90,37.78,-38.92,-0.43,42.33,62.04,17.69,28.16
600118,2430,2015-07-21,2025-07-21,10.0000,0.0100,81.71,48.24,72.36,69,40.58,-25.98,-0.38,41.58,70.13,28.57,31.25
600119,2427,2015-07-21,2025-07-21,100.0000,0.0050,82.53,72.82,67.91,62,46.77,19.29,0.31,36.96,63.52,30.41,18.77
600120,2247,2015-07-21,2025-07-21,10.0000,0.0500,95.41,80.07,97.79,50,46.00,48.39,0.97,17.39,78.76,28.00,26.92
600121,2411,2015-07-21,2025-07-21,10.0000,0.0500,88.75,72.80,92.55,90,38.89,6.99,0.08,58.81,63.82,27.43,26.16
600123,2430,2015-07-21,2025-07-21,100.0000,0.0100,89.97,61.82,92.73,85,50.59,91.76,1.08,21.00,62.82,27.24,38.32
600125,2430,2015-07-21,2025-07-21,1.0000,0.0500,83.19,49.61,81.28,74,45.95,-13.10,-0.18,43.07,67.16,11.98,23.02
600126,2416,2015-07-21,2025-07-21,100.0000,0.0100,86.50,59.80,89.59,72,44.44,52.63,0.73,27.76,65.92,18.00,18.75
600127,2400,2015-07-21,2025-07-21,10.0000,0.0500,93.49,78.68,92.91,47,44.68,14.11,0.30,23.33,78.54,24.03,23.31
600128,2430,2015-07-21,2025-07-21,10.0000,0.0500,92.51,74.78,92.31,85,45.88,-14.04,-0.17,31.29,62.50,30.92,29.73
600129,2406,2015-07-21,2025-07-21,10.0000,0.0500,92.58,76.43,97.16,106,41.51,-1.37,-0.01,44.26,58.82,33.95,30.87
600130,2429,2015-07-21,2025-07-21,100.0000,0.0100,84.73,70.89,81.77,104,39.42,-10.51,-0.10,52.29,60.17,28.88,38.75
600131,2419,2015-07-21,2025-07-21,100.0000,0.0500,99.01,97.10,99.77,103,36.89,-27.69,-0.27,57.95,58.62,29.89,30.43
600132,2430,2015-07-21,2025-07-21,100.0000,0.0100,81.57,67.09,82.71,123,37.40,-58.54,-0.48,61.75,58.05,25.00,54.21
600133,2340,2015-07-21,2025-07-21,10.0000,0.0500,93.32,79.04,92.63,83,45.78,19.31,0.23,32.16,64.32,28.46,32.11
600135,2419,2015-07-21,2025-07-21,1.0000,0.1000,88.43,70.08,84.49,85,42.35,8.86,0.10,51.18,65.64,27.14,36.50
600136,2250,2015-08-06,2025-07-21,10.0000,0.1000,97.48,95.10,97.49,111,46.85,58.16,0.52,44.57,58.14,34.41,34.53
600137,2405,2015-08-25,2025-07-21,100.0000,0.0050,75.59,49.20,83.48,90,50.00,115.90,1.29,27.88,61.46,28.18,50.50
600138,2420,2015-07-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,55,50.91,20.97,0.38,22.06,77.13,20.54,15.44
600141,2397,2015-07-21,2025-07-21,10.0000,0.0500,90.19,77.78,93.45,100,45.00,15.53,0.16,44.52,63.05,32.30,39.00
600143,2343,2015-07-21,2025-07-21,10.0000,0.0500,92.30,79.64,92.24,62,35.48,-24.16,-0.39,47.34,76.15,25.66,27.27
600148,2337,2015-07-21,2025-07-21,10.0000,0.0500,92.06,78.50,92.38,95,49.47,100.91,1.06,27.29,62.73,34.98,35.52
600149,2355,2015-07-21,2025-07-21,100.0000,0.0500,99.27,96.85,100.00,97,45.36,53.47,0.55,32.36,60.50,36.71,29.19
600150,2293,2015-07-21,2025-07-21,100.0000,0.0100,82.07,60.99,80.71,97,51.55,107.88,1.11,36.31,55.51,23.78,43.56
600151,2278,2015-07-21,2025-07-21,10.0000,0.0500,92.52,81.76,95.88,98,41.84,-7.82,-0.08,37.88,60.52,27.24,41.06
600152,2349,2015-07-21,2025-07-21,10.0000,0.0500,90.86,81.55,93.33,95,41.05,-5.33,-0.06,53.88,58.88,30.17,26.16
600153,2212,2016-06-14,2025-07-21,1.0000,0.1000,90.27,51.75,99.25,35,37.14,-14.89,-0.43,31.86,70.13,10.19,6.47
600155,2295,2016-01-27,2025-07-21,10.0000,0.0500,94.16,84.96,92.71,68,45.59,9.15,0.13,20.18,70.45,23.89,25.44
600156,2396,2015-07-21,2025-07-21,100.0000,0.0100,85.45,66.51,83.24,120,45.00,48.75,0.41,40.86,54.03,35.03,44.52
600157,2207,2015-07-21,2025-07-21,1.0000,0.1000,89.24,67.39,93.63,58,36.21,3.10,0.05,40.96,71.58,14.56,30.93
600158,2296,2015-07-21,2025-07-21,10.0000,0.0500,90.34,76.78,95.32,94,43.62,-26.67,-0.28,40.84,65.77,26.19,46.67
600159,2430,2015-07-21,2025-07-21,10.0000,0.0500,96.12,79.47,99.52,83,56.63,233.83,2.82,39.69,62.82,40.96,21.18
600160,2412,2015-07-21,2025-07-21,100.0000,0.0500,99.07,96.49,99.70,109,44.95,62.58,0.57,35.59,56.99,29.11,30.25
600161,2309,2015-07-21,2025-07-21,100.0000,0.0100,81.53,62.96,84.78,90,42.22,2.57,0.03,23.93,57.25,21.85,51.83
600162,2358,2015-07-21,2025-07-21,1.0000,0.1000,91.69,71.90,88.71,79,41.77,25.87,0.33,28.49,65.94,25.42,30.61
600163,2409,2015-07-21,2025-07-21,100.0000,0.0100,88.31,59.78,93.22,89,42.70,12.20,0.14,46.87,62.07,21.05,27.86
600165,2188,2015-07-22,2025-07-21,100.0000,0.0100,82.68,68.63,82.12,145,42.76,46.57,0.32,44.90,56.60,38.41,60.97
600166,2426,2015-07-21,2025-07-21,1.0000,0.0050,70.91,36.57,71.11,104,37.50,-26.24,-0.25,45.66,57.58,27.47,53.52
600167,2327,2015-12-07,2025-07-21,100.0000,0.0100,80.72,55.34,83.28,64,50.00,4.75,0.07,20.64,69.66,15.26,37.62
600168,2271,2015-07-21,2025-07-21,10.0000,0.0500,99.02,91.22,100.00,42,35.71,-29.14,-0.69,34.87,79.00,12.78,19.77
600169,2430,2015-07-21,2025-07-21,100.0000,0.0500,99.58,97.55,100.00,64,46.88,0.69,0.01,29.56,71.93,10.47,13.95
600170,2410,2015-07-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,28,39.29,0.89,0.03,19.80,83.65,19.40,11.61
600171,2384,2015-07-21,2025-07-21,100.0000,0.0100,80.04,65.46,83.11,116,46.55,104.31,0.90,31.60,61.77,36.02,48.64
600172,2407,2015-07-21,2025-07-21,100.0000,0.0100,81.88,63.81,85.07,126,42.86,45.50,0.36,46.40,56.26,34.91,45.24
600173,2209,2015-07-21,2025-07-21,100.0000,0.0050,82.23,61.00,71.34,71,38.03,-25.24,-0.36,43.07,65.42,34.41,26.89
600176,2418,2015-07-21,2025-07-21,10.0000,0.0500,88.85,74.63,90.21,90,40.00,-30.90,-0.34,47.62,70.32,18.49,34.11
600177,2420,2015-08-04,2025-07-21,1.0000,0.0500,87.59,39.08,86.44,51,49.02,26.75,0.52,16.42,77.23,6.99,24.07
600178,2430,2015-07-21,2025-07-21,100.0000,0.0050,74.44,56.17,77.29,112,47.32,58.32,0.52,45.70,59.43,38.46,51.19
600179,2376,2015-07-21,2025-07-21,100.0000,0.0100,85.54,72.50,80.15,84,33.33,-49.96,-0.59,55.96,59.80,14.86,41.60
600180,2420,2015-07-21,2025-07-21,100.0000,0.0100,87.87,56.78,91.78,60,43.33,-14.56,-0.24,34.48,65.85,16.10,18.13
600182,2244,2015-07-21,2025-07-21,100.0000,0.0500,99.69,98.33,100.00,43,51.16,38.63,0.90,24.28,74.83,24.11,16.77
