stock_code,data_points,date_start,date_end,length0,p1,p2,p3,in_sample_return_pct,out_of_sample_return_pct,full_return_pct
600927,865,2021-12-23,2025-07-21,7,4,15,15,-1.81,13.89,14.28
600928,1551,2019-03-01,2025-07-21,12,3,9,2,-20.24,3.68,-20.81
600929,1772,2018-03-26,2025-07-21,7,15,15,12,13.80,-40.91,-63.06
600933,1854,2017-11-17,2025-07-21,4,4,13,11,176.29,-76.22,64.54
600935,884,2021-11-26,2025-07-21,12,14,9,15,-8.21,-0.10,-7.94
600936,2168,2016-08-15,2025-07-21,6,6,13,10,31.46,-4.58,29.93
600938,788,2022-04-21,2025-07-21,10,4,2,15,103.81,-13.60,43.84
600939,2045,2017-02-21,2025-07-21,12,10,5,8,19.70,67.05,26.35
600941,857,2022-01-05,2025-07-21,10,11,14,12,61.25,-9.10,40.08
600955,929,2021-09-15,2025-07-21,4,12,13,15,-10.92,-0.33,-13.99
600956,1229,2020-06-29,2025-07-21,11,2,6,12,78.05,-16.54,63.35
600958,2418,2015-07-21,2025-07-21,12,9,15,5,34.85,36.03,87.25
600959,2328,2015-07-21,2025-07-21,8,10,12,2,-34.18,20.59,-25.74
600960,2242,2015-07-21,2025-07-21,5,6,13,15,-30.58,33.72,10.93
600961,2419,2015-07-21,2025-07-21,8,3,9,10,-21.17,29.98,18.95
600962,2415,2015-07-21,2025-07-21,5,4,10,7,86.30,44.69,130.99
600963,2430,2015-07-21,2025-07-21,13,9,10,15,168.24,25.23,66.90
600965,2430,2015-07-21,2025-07-21,4,2,2,5,-8.79,76.36,60.06
600966,2424,2015-07-21,2025-07-21,14,15,9,10,173.52,-47.76,130.21
600967,2348,2015-11-16,2025-07-21,4,6,13,4,11.16,139.48,145.41
600968,1473,2019-06-26,2025-07-21,6,4,13,5,57.81,4.20,46.84
600969,2429,2015-07-21,2025-07-21,3,3,13,2,22.91,6.36,27.02
600970,2400,2015-07-21,2025-07-21,5,2,4,11,14.72,-16.10,-15.64
600971,2430,2015-07-21,2025-07-21,4,5,6,6,40.34,-19.91,12.74
600973,2365,2015-07-21,2025-07-21,4,6,11,3,-39.57,57.31,14.09
600975,2347,2015-07-21,2025-07-21,4,4,4,14,155.59,-6.84,148.24
600976,2420,2015-07-21,2025-07-21,15,3,7,14,220.75,2.18,92.44
600977,2172,2016-08-09,2025-07-21,5,13,12,6,14.16,12.70,26.66
600979,2311,2015-07-21,2025-07-21,4,6,8,15,32.72,15.51,31.03
600980,2419,2015-07-21,2025-07-21,8,6,3,15,67.42,50.82,153.11
600981,2429,2015-07-21,2025-07-21,4,2,7,15,-19.05,38.97,20.59
600982,2334,2015-07-21,2025-07-21,4,6,9,14,3.15,-8.75,2.71
600983,2329,2015-12-11,2025-07-21,3,7,4,14,52.05,-36.85,17.45
600984,2419,2015-07-21,2025-07-21,3,2,10,5,173.87,-48.32,126.50
600985,2313,2015-07-21,2025-07-21,4,8,13,7,60.01,29.64,45.81
600986,2324,2015-07-21,2025-07-21,14,8,2,7,64.41,65.36,111.37
600987,2372,2015-07-21,2025-07-21,10,7,15,13,-29.71,28.77,-7.34
600988,2339,2015-07-21,2025-07-21,3,2,11,11,171.81,41.47,215.21
600989,1501,2019-05-16,2025-07-21,3,4,14,15,54.46,-36.62,26.51
600990,2288,2015-07-21,2025-07-21,7,5,4,12,33.53,18.40,83.44
600992,2430,2015-07-21,2025-07-21,10,14,5,2,52.73,46.40,64.11
600993,2430,2015-07-21,2025-07-21,14,9,5,7,88.18,-23.43,4.85
600995,2343,2015-07-21,2025-07-21,3,3,13,12,-10.11,55.03,43.23
600996,2078,2016-12-26,2025-07-21,4,14,13,14,34.46,-36.96,-43.48
600997,2426,2015-07-21,2025-07-21,10,15,15,15,0.84,-58.13,-65.09
600998,2421,2015-07-21,2025-07-21,13,5,13,4,-31.91,-65.38,-102.03
600999,2424,2015-07-21,2025-07-21,8,2,13,6,18.52,14.08,32.60
601000,2348,2015-07-21,2025-07-21,8,2,14,13,-25.61,-24.82,-38.33
601001,2338,2015-07-21,2025-07-21,5,14,15,9,168.59,99.02,174.61
601002,2430,2015-07-21,2025-07-21,3,2,10,15,-18.60,9.25,-10.20
601003,2289,2015-11-12,2025-07-21,5,6,2,13,144.74,79.44,230.03
601005,2060,2015-07-21,2025-07-21,3,2,3,14,-19.64,11.23,-11.66
601006,2430,2015-07-21,2025-07-21,3,2,4,2,5.36,-16.69,-11.32
601007,2425,2015-07-21,2025-07-21,7,3,2,8,3.70,-19.32,-17.19
601008,2430,2015-07-21,2025-07-21,3,2,14,6,90.22,-20.39,69.24
601009,2428,2015-07-21,2025-07-21,4,13,3,12,-49.50,15.45,-34.04
601010,2420,2015-07-21,2025-07-21,6,15,13,2,-47.31,-1.24,-48.55
601011,2420,2015-07-21,2025-07-21,12,15,6,2,50.10,-30.33,29.10
601012,2418,2015-07-21,2025-07-21,15,10,13,15,287.27,-35.43,249.67
601015,2421,2015-07-21,2025-07-21,6,10,9,6,141.95,-54.99,91.63
601016,2424,2015-07-21,2025-07-21,3,4,9,3,5.70,2.64,5.56
601018,2293,2015-07-21,2025-07-21,4,7,6,15,3.54,-32.89,-29.36
601019,1859,2017-11-22,2025-07-21,6,14,12,14,5.33,13.20,12.44
601020,2259,2016-03-16,2025-07-21,10,14,6,13,176.05,39.42,86.67
601021,2423,2015-07-21,2025-07-21,9,7,12,7,-14.30,-26.07,-50.11
601022,633,2022-12-08,2025-07-21,7,9,11,6,1.60,12.14,15.92
601033,362,2024-01-18,2025-07-21,4,8,4,4,23.42,2.25,22.38
601038,2430,2015-07-21,2025-07-21,10,3,9,4,100.92,-8.45,94.83
601058,2416,2015-07-21,2025-07-21,3,4,13,14,113.92,-31.92,85.13
601059,600,2023-02-01,2025-07-21,6,2,14,15,26.78,21.50,46.72
601061,553,2023-04-10,2025-07-21,15,14,15,13,-4.82,19.10,14.28
601065,553,2023-04-10,2025-07-21,4,3,7,15,17.69,-1.87,15.12
601066,1720,2018-06-20,2025-07-21,11,2,8,12,164.01,1.01,157.81
601068,1668,2018-08-31,2025-07-21,3,3,5,4,62.40,-12.80,46.86
601069,2309,2015-07-21,2025-07-21,3,2,2,12,25.53,54.78,81.28
601077,1390,2019-10-29,2025-07-21,5,2,15,8,-14.37,21.03,8.30
601083,393,2023-12-05,2025-07-21,8,10,15,15,15.64,9.81,11.74
601086,1892,2017-09-29,2025-07-21,7,15,7,5,-6.68,83.85,76.66
601088,2366,2015-07-21,2025-07-21,12,13,13,6,1.31,27.22,38.50
601089,742,2022-06-30,2025-07-21,3,2,6,11,11.99,27.25,35.83
601096,380,2023-12-22,2025-07-21,8,6,2,7,12.91,6.06,16.18
601098,2430,2015-07-21,2025-07-21,15,15,3,15,-50.59,-36.91,-86.19
601099,2414,2015-07-21,2025-07-21,4,4,7,14,33.78,43.15,71.50
601100,2395,2015-07-21,2025-07-21,13,15,7,14,244.58,7.51,205.70
601101,2325,2015-07-21,2025-07-21,15,15,12,2,267.39,-42.36,-15.49
601106,2421,2015-07-21,2025-07-21,6,2,5,10,66.84,-7.96,36.40
601107,2409,2015-07-21,2025-07-21,8,3,8,4,-20.79,43.41,23.93
601108,1874,2017-10-24,2025-07-21,6,4,4,15,99.00,11.46,99.20
601111,2423,2015-07-29,2025-07-21,8,8,8,12,66.29,-54.25,12.04
601113,2349,2015-07-21,2025-07-21,3,4,14,8,58.38,0.53,49.72
601116,2415,2015-07-21,2025-07-21,7,2,11,12,136.85,47.85,183.67
601117,2427,2015-07-21,2025-07-21,6,13,9,8,86.45,13.94,80.54
601118,2308,2015-07-21,2025-07-21,3,4,4,13,-23.77,-6.03,-45.91
601121,569,2023-03-10,2025-07-21,7,14,11,12,-10.23,19.41,10.57
601126,2430,2015-07-21,2025-07-21,11,10,15,6,24.57,82.24,115.70
601127,2186,2016-06-15,2025-07-21,3,5,3,13,158.91,116.49,271.26
601128,2136,2016-09-30,2025-07-21,3,3,3,5,59.75,-6.31,64.43
601133,553,2023-04-10,2025-07-21,3,2,3,7,-12.01,2.28,-8.92
601136,623,2022-12-22,2025-07-21,3,6,9,8,87.64,-6.34,81.30
601137,2369,2015-07-21,2025-07-21,3,5,3,3,36.31,55.11,75.29
601138,1727,2018-06-08,2025-07-21,13,13,13,4,-0.49,184.11,183.62
601139,2429,2015-07-21,2025-07-21,3,9,4,15,22.76,39.60,66.91
601155,2328,2015-12-04,2025-07-21,4,2,12,8,178.08,-1.16,162.96
601156,998,2021-06-09,2025-07-21,4,2,14,5,-1.24,3.94,-0.96
601158,2430,2015-07-21,2025-07-21,3,8,8,14,-16.72,-71.13,-89.61
601162,1633,2018-10-19,2025-07-21,3,3,10,13,97.30,61.68,160.74
601163,2149,2016-09-09,2025-07-21,15,14,3,2,27.70,-40.63,-17.74
601166,2425,2015-07-21,2025-07-21,15,9,7,12,41.84,27.04,69.30
601168,2236,2015-07-21,2025-07-21,4,8,11,14,79.01,-13.38,63.12
601169,2393,2015-07-21,2025-07-21,3,11,4,3,-19.31,15.48,-4.06
601177,2427,2015-07-21,2025-07-21,13,7,14,15,69.78,61.23,125.27
601179,2430,2015-07-21,2025-07-21,4,3,2,3,40.92,35.70,73.29
601186,2430,2015-07-21,2025-07-21,3,3,15,5,16.24,36.98,50.21
601187,1149,2020-10-27,2025-07-21,3,2,5,10,36.02,19.45,55.55
601188,2428,2015-07-21,2025-07-21,12,14,8,14,6.94,-41.96,-52.79
601198,2425,2015-07-21,2025-07-21,5,11,5,13,6.48,50.02,59.15
601199,2415,2015-08-07,2025-07-21,3,3,14,9,-16.60,22.86,5.71
601200,2017,2017-03-31,2025-07-21,3,4,7,8,13.80,-40.18,-26.20
601208,2430,2015-07-21,2025-07-21,13,14,9,4,16.63,80.79,92.67
601211,2411,2015-07-21,2025-07-21,6,4,11,14,18.73,22.02,39.10
601212,2006,2017-02-15,2025-07-21,6,6,6,11,18.84,-3.19,11.58
601216,2343,2015-07-21,2025-07-21,3,7,10,11,73.16,26.23,110.71
601218,2430,2015-07-21,2025-07-21,15,15,4,5,-5.43,41.83,33.29
601222,2430,2015-07-21,2025-07-21,6,8,15,12,150.58,-0.22,133.33
601225,2430,2015-07-21,2025-07-21,5,14,15,6,40.85,10.42,54.42
601226,2430,2015-07-21,2025-07-21,5,2,8,13,-47.65,71.11,24.21
601228,2019,2017-03-29,2025-07-21,8,5,6,10,-10.99,1.78,-14.72
601229,2108,2016-11-16,2025-07-21,11,5,15,9,-36.71,39.32,-0.02
601231,2420,2015-07-21,2025-07-21,14,3,3,12,-22.17,-65.68,-80.82
601233,2428,2015-07-21,2025-07-21,3,13,6,2,120.99,-18.28,98.80
601236,1460,2019-07-05,2025-07-21,3,5,2,7,0.45,12.66,11.06
601238,2420,2015-07-21,2025-07-21,15,14,11,10,27.09,0.72,-4.98
601279,1034,2021-04-15,2025-07-21,12,12,5,13,21.64,-29.24,-7.12
601288,2430,2015-07-21,2025-07-21,10,5,3,5,10.68,34.75,45.42
601298,1569,2019-01-21,2025-07-21,5,14,3,4,19.59,19.75,29.36
601311,2428,2015-07-21,2025-07-21,12,8,7,9,54.40,5.42,81.93
601318,2430,2015-07-21,2025-07-21,15,12,5,6,8.64,-12.15,-3.98
601319,1619,2018-11-16,2025-07-21,4,3,11,13,85.03,29.87,113.70
601326,1924,2017-08-16,2025-07-21,3,8,5,8,8.73,3.43,17.36
601328,2430,2015-07-21,2025-07-21,4,2,6,11,2.92,22.99,25.24
601330,1726,2018-06-11,2025-07-21,3,6,5,7,-26.68,5.33,-21.48
601333,2430,2015-07-21,2025-07-21,4,2,4,4,13.31,15.19,28.50
601336,2430,2015-07-21,2025-07-21,15,5,13,10,41.59,34.57,76.67
601339,2429,2015-07-21,2025-07-21,4,7,5,6,16.58,-70.18,-68.60
601360,2308,2015-07-21,2025-07-21,6,2,7,2,158.89,102.62,260.55
601366,2006,2017-04-12,2025-07-21,4,2,12,2,8.23,16.40,26.60
601368,2424,2015-07-21,2025-07-21,6,2,13,3,-21.36,-3.98,-24.93
601369,2390,2015-07-21,2025-07-21,6,6,10,12,85.23,18.03,78.52
601375,2075,2017-01-03,2025-07-21,5,4,12,8,41.69,20.19,61.88
601377,2412,2015-07-21,2025-07-21,3,3,2,4,55.77,17.70,76.21
601388,2284,2015-07-21,2025-07-21,3,3,15,12,156.64,-80.25,80.75
601390,2351,2015-07-21,2025-07-21,8,5,9,11,-23.35,35.01,8.44
601398,2430,2015-07-21,2025-07-21,3,2,8,9,15.40,16.12,31.52
601399,1241,2020-06-08,2025-07-21,4,14,13,6,-3.34,19.49,14.57
601456,1185,2020-07-31,2025-07-21,7,15,14,12,20.10,17.97,40.72
601500,2138,2016-09-19,2025-07-21,3,2,3,3,-28.79,-42.07,-71.01
601512,1352,2019-12-20,2025-07-21,14,14,8,3,-7.11,-30.48,-51.88
601515,2422,2015-07-21,2025-07-21,13,11,14,14,4.50,-31.21,-31.66
601518,2387,2015-07-21,2025-07-21,4,5,15,4,-34.47,-5.52,-25.24
601519,2411,2015-07-21,2025-07-21,6,2,4,14,144.92,96.03,241.57
601528,987,2021-06-25,2025-07-21,4,4,9,7,0.55,5.90,1.92
601555,2416,2015-07-21,2025-07-21,3,15,13,12,56.31,56.37,110.84
601566,2430,2015-07-21,2025-07-21,7,13,7,8,126.25,-47.02,-3.65
601567,2430,2015-07-21,2025-07-21,11,7,13,9,283.29,11.30,127.21
601568,1154,2020-10-20,2025-07-21,3,2,8,10,-17.79,6.87,-12.08
601577,1651,2018-09-26,2025-07-21,3,4,4,13,11.78,27.80,40.24
601579,2430,2015-07-21,2025-07-21,4,2,13,15,53.52,118.55,171.31
601588,2430,2015-07-21,2025-07-21,3,4,6,11,22.76,41.26,64.02
601595,2166,2016-08-17,2025-07-21,9,6,11,8,-6.36,80.16,69.77
601598,1576,2019-01-18,2025-07-21,3,2,12,7,77.05,29.81,94.55
601599,2356,2015-07-21,2025-07-21,13,8,6,2,14.74,-31.03,-17.64
601600,2321,2015-07-21,2025-07-21,5,5,4,2,210.56,45.97,168.47
601601,2430,2015-07-21,2025-07-21,5,3,8,10,34.58,-14.22,21.05
601606,1687,2018-08-06,2025-07-21,3,2,10,9,78.46,82.78,160.94
601607,2430,2015-07-21,2025-07-21,6,4,7,13,46.34,-5.95,40.39
601608,2353,2015-07-21,2025-07-21,3,3,7,9,68.24,-4.05,66.36
601609,1272,2020-04-22,2025-07-21,3,6,3,13,29.84,39.92,69.67
601611,2215,2016-06-06,2025-07-21,5,2,6,15,15.78,-42.98,-20.58
601615,1573,2019-01-23,2025-07-21,14,2,8,13,126.89,18.30,140.98
601616,2421,2015-07-21,2025-07-21,5,7,5,4,51.26,11.63,61.01
601618,2358,2015-07-21,2025-07-21,4,6,14,11,36.10,-22.70,16.34
601619,1814,2017-07-20,2025-07-21,13,7,14,10,2.03,15.42,-7.49
601628,2430,2015-07-21,2025-07-21,4,8,15,15,72.42,27.53,101.55
601633,2423,2015-07-21,2025-07-21,7,15,7,14,127.80,-38.32,78.37
601636,2430,2015-07-21,2025-07-21,14,9,6,13,240.45,-68.00,123.29
601658,1360,2019-12-10,2025-07-21,4,2,10,8,48.17,8.81,45.40
601665,992,2021-06-18,2025-07-21,5,3,12,13,-6.29,27.56,19.23
601666,2430,2015-07-21,2025-07-21,15,8,7,15,23.43,29.75,50.59
601668,2430,2015-07-21,2025-07-21,3,2,15,3,40.14,17.05,55.91
601669,2421,2015-07-21,2025-07-21,8,2,15,4,5.25,-28.47,38.05
601677,2430,2015-07-21,2025-07-21,4,15,12,15,67.91,6.26,107.58
601678,2426,2015-07-21,2025-07-21,3,4,8,15,77.33,-13.33,44.67
601686,1121,2020-12-04,2025-07-21,9,2,11,7,8.43,-0.63,8.95
601688,2430,2015-07-21,2025-07-21,3,3,2,2,63.38,57.44,120.81
601689,2420,2015-07-21,2025-07-21,3,7,7,4,166.03,58.60,224.63
601696,1311,2020-02-26,2025-07-21,10,7,12,4,12.50,65.76,78.02
601698,1471,2019-06-28,2025-07-21,4,2,14,4,108.25,60.34,159.41
601699,2411,2015-07-21,2025-07-21,14,10,14,4,179.42,29.58,97.85
601700,2237,2015-07-21,2025-07-21,3,13,5,12,32.86,-16.18,6.84
601702,1179,2020-09-07,2025-07-21,9,3,10,15,150.70,26.44,154.68
601717,2235,2015-07-21,2025-07-21,3,6,4,14,73.39,16.58,106.32
601718,2430,2015-07-21,2025-07-21,3,5,7,5,36.15,27.54,62.96
601727,2171,2015-07-21,2025-07-21,3,3,9,15,-29.08,48.48,22.47
601728,947,2021-08-20,2025-07-21,11,13,13,2,52.61,-2.83,52.24
601766,2420,2015-07-21,2025-07-21,3,7,8,13,2.70,32.24,31.15
601777,2422,2015-07-21,2025-07-21,5,4,2,10,71.03,155.58,222.44
601778,1256,2020-05-19,2025-07-21,3,2,13,11,26.01,42.44,67.22
601788,2430,2015-07-21,2025-07-21,3,2,5,8,57.68,6.50,68.00
601789,2327,2015-08-13,2025-07-21,4,9,3,15,-36.52,51.96,-0.28
601798,2368,2015-07-21,2025-07-21,7,7,9,12,76.18,98.10,171.19
601799,2420,2015-07-21,2025-07-21,15,15,4,15,205.50,-22.64,147.56
601800,2430,2015-07-21,2025-07-21,7,4,4,2,-20.51,70.20,48.50
601801,2409,2015-07-21,2025-07-21,3,5,3,8,-9.33,23.86,14.29
601808,2430,2015-07-21,2025-07-21,6,11,13,10,33.92,13.28,49.51
601811,2173,2016-08-08,2025-07-21,11,3,3,7,60.57,-17.90,41.74
601816,1334,2020-01-16,2025-07-21,14,12,13,9,18.30,-14.86,-16.02
601818,2419,2015-07-21,2025-07-21,3,6,4,10,28.46,-0.65,27.52
601825,948,2021-08-19,2025-07-21,6,3,10,14,9.11,14.89,32.80
601827,1243,2020-06-05,2025-07-21,3,2,9,13,9.40,-3.10,5.41
601828,1814,2018-01-17,2025-07-21,10,10,9,3,-7.07,10.78,9.95
601838,1810,2018-01-31,2025-07-21,8,3,15,12,48.96,32.33,81.29
601857,2430,2015-07-21,2025-07-21,3,10,3,15,31.40,67.56,98.96
601858,2064,2017-01-18,2025-07-21,6,4,11,12,15.01,84.47,81.03
601860,1587,2019-01-03,2025-07-21,4,4,10,14,39.64,4.50,38.09
601865,1561,2019-02-15,2025-07-21,14,6,13,11,155.81,-11.64,138.47
601866,2322,2015-07-21,2025-07-21,15,14,13,8,90.87,-100.81,-72.61
601868,922,2021-09-28,2025-07-21,5,15,2,2,3.05,29.38,30.02
601869,1698,2018-07-20,2025-07-21,6,8,6,2,118.53,25.37,47.65
601872,2330,2015-07-21,2025-07-21,3,2,8,10,83.55,-24.05,46.20
601877,2338,2015-11-27,2025-07-21,15,15,14,8,151.70,-77.02,8.24
601878,1961,2017-06-26,2025-07-21,7,3,7,11,64.43,-14.45,61.97
601880,2413,2015-07-21,2025-07-21,3,2,5,5,72.13,-7.28,58.39
601881,2061,2017-01-23,2025-07-21,3,2,5,11,40.15,21.18,61.34
601882,2112,2016-11-07,2025-07-21,11,7,12,15,90.96,38.77,129.72
601886,2429,2015-07-21,2025-07-21,11,8,3,13,3.03,2.26,-2.94
601888,2430,2015-07-21,2025-07-21,15,8,3,8,172.65,-86.99,80.85
601890,2430,2015-07-21,2025-07-21,4,12,14,13,39.40,82.69,117.32
601898,2430,2015-07-21,2025-07-21,5,6,2,12,39.28,13.14,44.33
601899,2424,2015-07-21,2025-07-21,13,4,11,3,133.43,36.16,169.38
601900,2176,2016-02-15,2025-07-21,3,2,15,10,10.67,63.38,66.95
601901,2417,2015-07-21,2025-07-21,3,8,10,3,57.39,8.22,61.88
601908,2430,2015-07-21,2025-07-21,12,13,2,2,110.36,33.26,146.07
601916,1364,2019-11-26,2025-07-21,3,6,7,14,-3.20,31.81,32.72
601918,2416,2015-07-21,2025-07-21,15,15,10,4,128.06,-14.45,61.76
601919,2288,2015-07-21,2025-07-21,3,4,5,11,177.78,-52.28,131.54
601921,967,2021-07-23,2025-07-21,3,6,10,10,40.26,4.91,34.54
601928,2430,2015-07-21,2025-07-21,9,13,13,7,9.84,-13.75,-4.06
601929,2430,2015-07-21,2025-07-21,4,9,14,7,-12.71,43.42,33.40
601933,2418,2015-07-21,2025-07-21,15,13,15,8,29.23,34.20,69.26
601939,2430,2015-07-21,2025-07-21,8,2,5,14,27.14,16.10,42.58
601949,1921,2017-08-21,2025-07-21,3,4,12,14,78.32,81.06,157.02
601952,1989,2017-05-15,2025-07-21,10,3,10,6,91.52,-28.28,51.08
601956,1106,2020-12-25,2025-07-21,6,11,7,2,13.80,40.25,49.43
601958,2430,2015-07-21,2025-07-21,3,5,2,12,-36.54,-6.01,-42.81
601963,1077,2021-02-05,2025-07-21,13,10,10,14,-10.17,27.10,15.48
601965,2430,2015-07-21,2025-07-21,3,3,2,7,45.42,-48.81,-13.88
601966,2177,2016-07-06,2025-07-21,7,14,10,13,72.87,35.47,110.23
601968,2409,2015-07-21,2025-07-21,4,11,15,3,89.37,-47.40,30.67
601969,2419,2015-07-21,2025-07-21,10,15,8,8,223.01,10.41,106.66
601975,1583,2019-01-08,2025-07-21,3,4,15,3,101.36,-29.84,71.52
601985,2430,2015-07-21,2025-07-21,15,14,15,11,-6.53,45.86,35.87
601988,2430,2015-07-21,2025-07-21,3,5,2,2,2.09,9.04,11.13
601989,2291,2015-07-21,2025-07-21,3,7,15,12,42.04,-8.26,22.19
601990,1724,2018-06-13,2025-07-21,5,14,13,2,100.09,5.31,97.01
601991,2420,2015-07-21,2025-07-21,3,2,7,14,-23.52,44.75,21.23
601992,2420,2015-07-21,2025-07-21,9,6,13,3,4.43,14.89,20.10
601995,1145,2020-11-02,2025-07-21,12,4,3,15,30.91,23.25,29.62
601996,2332,2015-07-21,2025-07-21,8,5,11,7,42.00,-25.37,14.64
601997,2167,2016-08-16,2025-07-21,15,15,3,12,0.44,9.27,9.71
601998,2428,2015-07-21,2025-07-21,7,4,6,3,33.65,46.40,80.05
601999,2335,2015-07-21,2025-07-21,4,6,4,12,153.67,20.07,167.41
603000,2430,2015-07-21,2025-07-21,5,9,8,10,98.53,91.75,190.28
603001,2418,2015-07-21,2025-07-21,12,3,6,2,18.63,2.89,-33.64
603002,2406,2015-07-21,2025-07-21,14,13,15,11,-20.89,33.57,25.16
603004,377,2023-12-27,2025-07-21,4,15,5,3,43.22,7.74,10.21
603005,2427,2015-07-21,2025-07-21,7,4,6,4,142.08,22.44,155.38
603006,2411,2015-07-21,2025-07-21,6,3,7,3,4.33,42.98,44.70
603007,2137,2016-08-26,2025-07-21,3,2,14,9,10.91,115.56,121.20
603008,2420,2015-07-21,2025-07-21,13,15,7,7,209.76,0.54,138.88
603009,2359,2015-07-21,2025-07-21,5,11,9,15,26.30,165.67,162.02
603010,2202,2015-07-21,2025-07-21,3,2,9,12,104.67,-34.14,62.29
603011,2382,2015-09-21,2025-07-21,9,2,8,6,4.05,152.16,158.87
603012,2428,2015-07-21,2025-07-21,15,14,2,8,-5.91,-21.26,-25.45
603013,1749,2018-05-09,2025-07-21,3,7,3,14,23.97,36.78,60.75
603015,2419,2015-07-21,2025-07-21,7,2,2,3,-60.44,19.93,-44.18
603016,2020,2016-07-01,2025-07-21,4,15,9,15,34.81,29.28,56.44
603017,2385,2015-09-22,2025-07-21,9,4,15,6,-4.36,-22.74,-27.85
603018,2430,2015-07-21,2025-07-21,4,8,15,3,54.32,21.15,75.47
603019,2417,2015-07-21,2025-07-21,9,14,7,4,50.10,120.35,169.02
603020,2430,2015-07-21,2025-07-21,4,8,15,7,21.75,-23.73,-1.97
603021,2328,2015-07-21,2025-07-21,11,8,13,13,42.61,15.70,65.90
603022,2429,2015-07-21,2025-07-21,5,6,5,11,52.86,-22.38,27.46
603023,2406,2015-07-21,2025-07-21,5,7,2,15,-65.38,39.59,-35.62
603025,2395,2015-07-21,2025-07-21,4,2,14,6,46.85,10.19,61.18
603026,2429,2015-07-21,2025-07-21,15,15,14,10,577.68,-15.51,252.55
603027,2278,2016-03-07,2025-07-21,4,2,6,10,120.15,-37.03,72.07
603028,2241,2016-03-31,2025-07-21,11,8,10,14,88.36,-11.23,67.68
603029,2193,2016-04-27,2025-07-21,3,3,4,3,42.01,12.38,45.26
603030,2415,2015-07-21,2025-07-21,3,4,14,13,44.51,41.69,86.21
603031,2155,2016-08-22,2025-07-21,3,14,9,3,151.08,-15.47,96.43
603032,1918,2017-01-05,2025-07-21,13,5,5,5,327.10,-25.80,269.97
603033,2019,2016-12-07,2025-07-21,3,2,8,15,98.02,-3.86,91.61
603035,2073,2017-01-05,2025-07-21,14,13,4,4,123.61,-6.61,45.28
603036,2086,2016-12-09,2025-07-21,3,4,7,10,5.07,60.14,68.00
603037,2062,2017-01-20,2025-07-21,4,10,13,15,-41.29,-7.82,-49.11
603038,2063,2017-01-16,2025-07-21,4,15,4,8,-35.24,11.46,-23.78
603039,1998,2017-01-13,2025-07-21,3,12,9,14,30.57,144.70,174.48
603040,2052,2017-02-09,2025-07-21,3,2,2,9,7.50,188.96,196.46
603041,2018,2017-03-30,2025-07-21,10,3,2,5,-78.47,15.25,-58.53
603042,1975,2017-06-02,2025-07-21,15,14,7,15,-18.12,-14.21,-31.26
603043,1960,2017-06-27,2025-07-21,3,5,7,2,46.81,-48.49,-8.99
603045,1732,2018-05-17,2025-07-21,7,3,3,10,-11.51,20.97,7.92
603048,892,2021-11-16,2025-07-21,13,10,13,11,11.04,-52.03,-37.37
603050,2008,2017-04-14,2025-07-21,15,14,12,12,43.28,-11.54,32.07
603051,805,2022-03-25,2025-07-21,3,2,3,2,38.43,-9.30,40.46
603052,675,2022-10-11,2025-07-21,4,2,14,14,30.51,-6.67,29.84
603053,1355,2019-12-17,2025-07-21,9,14,15,15,-11.99,-24.99,-36.37
603055,1898,2017-09-21,2025-07-21,8,14,12,15,147.76,-57.61,88.40
603056,1810,2018-01-16,2025-07-21,6,14,4,4,67.41,12.15,77.79
603057,681,2022-09-26,2025-07-21,3,2,11,11,-18.11,-6.01,-22.34
603058,2079,2016-12-23,2025-07-21,4,5,6,8,-14.11,48.29,34.05
603059,1793,2018-03-02,2025-07-21,5,4,10,11,-12.89,72.75,52.56
603060,2113,2016-11-09,2025-07-21,5,2,9,9,3.60,-32.85,-28.41
603061,578,2023-03-03,2025-07-21,4,2,9,2,-7.57,-4.56,-5.73
603062,413,2023-11-07,2025-07-21,4,11,6,12,50.87,31.70,53.96
603063,1937,2017-07-28,2025-07-21,12,8,11,12,150.51,-69.11,73.47
603065,566,2023-03-21,2025-07-21,3,3,14,11,15.98,-1.62,-2.82
603066,2347,2015-07-21,2025-07-21,10,6,5,12,21.34,-8.07,17.49
603067,2134,2016-09-13,2025-07-21,15,10,12,2,16.51,36.63,48.02
603068,1521,2019-04-15,2025-07-21,3,7,9,2,59.38,-2.90,56.71
603069,2174,2016-07-12,2025-07-21,3,15,15,4,171.03,23.54,190.26
603070,816,2022-03-10,2025-07-21,3,3,10,13,3.36,-14.70,-33.09
603071,870,2021-12-16,2025-07-21,12,13,14,14,-24.15,-33.47,-64.12
603072,131,2025-01-03,2025-07-21,15,13,3,2,78.73,-25.69,33.46
603073,569,2023-03-16,2025-07-21,3,3,3,13,8.51,28.36,32.88
603075,448,2023-09-11,2025-07-21,7,11,14,8,8.20,10.75,15.86
603076,1866,2017-11-13,2025-07-21,8,10,13,7,84.04,-15.15,88.46
603077,2408,2015-07-21,2025-07-21,11,15,10,15,59.24,25.34,12.09
603078,2011,2017-04-10,2025-07-21,15,5,15,15,115.25,-93.74,11.03
603079,1881,2017-08-23,2025-07-21,15,15,13,8,-7.68,-49.95,-59.91
603080,1828,2018-01-03,2025-07-21,3,2,10,11,11.49,-27.50,-27.35
603081,2005,2017-04-20,2025-07-21,3,14,12,5,106.22,37.71,150.13
