stock_code,daily_bars,monthly_bars,date_start,date_end,total_trades,winning_trades,win_rate,total_return_pct,avg_return_pct,max_return_pct,min_return_pct,buy_hold_return_pct
002471,2380,119,2015-09-01,2025-07-21,2,1,50.00,15.30,7.65,73.26,-57.96,-80.53
002472,2430,121,2015-07-21,2025-07-21,1,1,100.00,1.07,1.07,1.07,1.07,31.90
002474,2379,118,2015-10-09,2025-07-21,2,2,100.00,8.56,4.28,5.68,2.88,-44.02
002475,2413,121,2015-07-21,2025-07-21,2,1,50.00,79.49,39.74,86.17,-6.68,7.27
002476,2416,121,2015-07-21,2025-07-21,2,1,50.00,-37.64,-18.82,14.22,-51.86,-60.48
002478,2348,118,2015-07-21,2025-07-21,1,0,0.00,-59.20,-59.20,-59.20,-59.20,-59.17
002479,2412,120,2015-07-21,2025-07-21,1,0,0.00,-62.10,-62.10,-62.10,-62.10,-65.96
002480,2397,120,2015-08-07,2025-07-21,3,1,33.33,-22.27,-7.42,30.54,-33.65,-36.46
002481,2319,115,2016-01-04,2025-07-21,2,2,100.00,218.70,109.35,203.80,14.91,-55.56
002482,2403,121,2015-07-21,2025-07-21,1,0,0.00,-93.74,-93.74,-93.74,-93.74,-93.31
002483,2308,116,2015-07-21,2025-07-21,2,1,50.00,-23.50,-11.75,25.39,-48.89,-53.39
002484,2430,121,2015-07-21,2025-07-21,2,2,100.00,326.47,163.23,300.66,25.81,16.54
002485,2143,111,2015-07-21,2025-07-21,1,0,0.00,-9.60,-9.60,-9.60,-9.60,-63.16
002486,2257,115,2015-07-21,2025-07-21,2,0,0.00,-48.64,-24.32,-13.65,-34.99,-58.33
002487,2419,120,2015-08-05,2025-07-21,2,2,100.00,147.35,73.68,113.07,34.28,218.25
002488,2424,121,2015-07-21,2025-07-21,1,0,0.00,-51.84,-51.84,-51.84,-51.84,-54.42
002489,2411,120,2015-08-17,2025-07-21,1,0,0.00,-51.17,-51.17,-51.17,-51.17,-90.98
002490,2426,121,2015-07-21,2025-07-21,2,1,50.00,11.17,5.58,80.84,-69.68,-44.30
002491,2308,116,2015-07-21,2025-07-21,2,0,0.00,-1.90,-0.95,-0.40,-1.50,-70.71
002492,2159,108,2015-07-21,2025-07-21,2,1,50.00,-27.33,-13.66,28.95,-56.27,-44.61
002493,2430,121,2015-07-21,2025-07-21,2,1,50.00,14.21,7.11,32.83,-18.62,-51.14
002494,2417,121,2015-07-21,2025-07-21,3,1,33.33,-16.29,-5.43,27.97,-43.55,-67.67
002495,2430,121,2015-07-21,2025-07-21,1,0,0.00,-68.71,-68.71,-68.71,-68.71,-70.22
002496,2424,121,2015-07-21,2025-07-21,1,0,0.00,-69.81,-69.81,-69.81,-69.81,-92.88
002497,2430,121,2015-07-21,2025-07-21,2,2,100.00,236.41,118.20,225.40,11.01,79.00
002498,2430,121,2015-07-21,2025-07-21,2,0,0.00,-16.32,-8.16,-1.65,-14.67,-85.07
002500,2424,121,2015-07-21,2025-07-21,1,0,0.00,-59.27,-59.27,-59.27,-59.27,-61.19
002501,2428,121,2015-07-21,2025-07-21,1,0,0.00,-81.16,-81.16,-81.16,-81.16,-85.39
002506,2395,120,2015-08-12,2025-07-21,2,1,50.00,0.63,0.31,28.97,-28.35,-75.14
002507,2296,117,2015-07-21,2025-07-21,2,2,100.00,31.06,15.53,20.63,10.43,-38.00
002508,2430,121,2015-07-21,2025-07-21,3,1,33.33,-10.37,-3.46,26.29,-32.69,-50.78
002510,2347,119,2015-07-21,2025-07-21,1,0,0.00,-21.93,-21.93,-21.93,-21.93,-45.73
002511,2430,121,2015-07-21,2025-07-21,2,1,50.00,36.49,18.24,71.66,-35.17,-24.76
002512,2180,113,2015-08-04,2025-07-21,1,0,0.00,-75.02,-75.02,-75.02,-75.02,-82.52
002513,2290,117,2015-07-21,2025-07-21,2,1,50.00,-56.52,-28.26,14.66,-71.19,-66.21
002514,2309,115,2016-01-08,2025-07-21,2,0,0.00,-25.10,-12.55,-6.24,-18.85,-64.31
002515,2202,115,2015-08-24,2025-07-21,1,0,0.00,-76.69,-76.69,-76.69,-76.69,-70.80
002516,2427,121,2015-07-21,2025-07-21,2,0,0.00,-74.02,-37.01,-5.04,-68.99,-62.01
002517,2388,120,2015-07-21,2025-07-21,1,1,100.00,205.41,205.41,205.41,205.41,-53.60
002518,2415,120,2015-08-11,2025-07-21,2,1,50.00,32.22,16.11,45.35,-13.13,1.52
002519,2425,121,2015-07-21,2025-07-21,2,1,50.00,11.61,5.81,19.00,-7.38,-76.05
002520,2295,115,2015-07-21,2025-07-21,1,0,0.00,-37.90,-37.90,-37.90,-37.90,-77.24
002521,2429,121,2015-07-21,2025-07-21,1,0,0.00,-3.78,-3.78,-3.78,-3.78,-22.97
002522,2423,121,2015-07-21,2025-07-21,2,0,0.00,-48.90,-24.45,-21.44,-27.46,-77.61
002523,2372,119,2015-07-21,2025-07-21,2,1,50.00,-41.54,-20.77,23.40,-64.93,-61.07
002524,2283,116,2015-07-21,2025-07-21,3,1,33.33,38.28,12.76,94.50,-35.77,-44.76
002526,2250,115,2015-07-28,2025-07-21,1,0,0.00,-77.82,-77.82,-77.82,-77.82,-54.05
002527,2376,119,2015-09-23,2025-07-21,1,0,0.00,-19.67,-19.67,-19.67,-19.67,-42.22
002528,2407,121,2015-07-21,2025-07-21,1,1,100.00,114.91,114.91,114.91,114.91,-75.17
002529,2412,121,2015-07-21,2025-07-21,2,1,50.00,190.01,95.01,212.50,-22.49,-63.20
002530,2293,115,2016-01-25,2025-07-21,1,1,100.00,5.48,5.48,5.48,5.48,-50.37
002531,2424,121,2015-07-21,2025-07-21,1,1,100.00,38.83,38.83,38.83,38.83,-41.91
002532,2343,118,2015-07-21,2025-07-21,3,1,33.33,35.13,11.71,41.84,-5.27,-36.31
002533,2409,121,2015-07-21,2025-07-21,1,1,100.00,5.54,5.54,5.54,5.54,14.62
002534,2430,121,2015-07-21,2025-07-21,2,1,50.00,1.28,0.64,5.54,-4.26,-22.86
002535,2337,119,2015-07-27,2025-07-21,1,0,0.00,-42.16,-42.16,-42.16,-42.16,-63.33
002536,2430,121,2015-07-21,2025-07-21,1,0,0.00,-23.35,-23.35,-23.35,-23.35,-58.63
002537,2305,116,2015-07-21,2025-07-21,2,1,50.00,28.38,14.19,58.63,-30.25,-11.42
002538,2396,121,2015-07-21,2025-07-21,2,0,0.00,-37.91,-18.95,-3.53,-34.38,-59.85
002539,2430,121,2015-07-21,2025-07-21,2,2,100.00,35.77,17.89,31.27,4.50,-67.47
002540,2420,121,2015-07-21,2025-07-21,1,0,0.00,-47.78,-47.78,-47.78,-47.78,-47.92
002541,2425,121,2015-07-21,2025-07-21,2,2,100.00,409.11,204.55,408.09,1.01,2.57
002542,2314,117,2015-07-21,2025-07-21,1,0,0.00,-68.71,-68.71,-68.71,-68.71,-71.55
002543,2410,120,2015-08-11,2025-07-21,2,1,50.00,23.20,11.60,28.81,-5.60,-34.23
002544,2276,114,2015-07-21,2025-07-21,1,0,0.00,-42.06,-42.06,-42.06,-42.06,-29.30
002545,2244,113,2015-12-17,2025-07-21,3,1,33.33,27.79,9.26,44.87,-13.70,9.71
002546,2430,121,2015-07-21,2025-07-21,2,1,50.00,11.64,5.82,37.73,-26.10,-76.20
002547,2260,115,2015-07-21,2025-07-21,1,0,0.00,-51.95,-51.95,-51.95,-51.95,-86.51
002548,2415,121,2015-07-21,2025-07-21,1,0,0.00,-76.92,-76.92,-76.92,-76.92,-63.74
002549,2399,119,2015-09-02,2025-07-21,2,2,100.00,84.55,42.27,77.63,6.92,-19.74
002550,2430,121,2015-07-21,2025-07-21,1,0,0.00,-10.36,-10.36,-10.36,-10.36,-40.20
002551,2429,121,2015-07-21,2025-07-21,1,0,0.00,-88.29,-88.29,-88.29,-88.29,-87.17
002552,2394,120,2015-08-05,2025-07-21,3,2,66.67,109.01,36.34,96.74,-3.20,4.14
002553,2362,119,2015-09-29,2025-07-21,2,1,50.00,59.94,29.97,88.88,-28.94,52.23
002554,2395,121,2015-07-21,2025-07-21,3,2,66.67,-32.53,-10.84,11.37,-45.01,-74.16
002555,2289,116,2015-08-07,2025-07-21,3,3,100.00,24.21,8.07,14.34,1.14,-51.92
002556,2414,121,2015-07-21,2025-07-21,2,2,100.00,30.80,15.40,20.28,10.52,-64.89
002557,2406,120,2015-08-24,2025-07-21,1,0,0.00,-27.65,-27.65,-27.65,-27.65,50.68
002558,2241,113,2015-11-11,2025-07-21,1,1,100.00,23.45,23.45,23.45,23.45,-29.09
002559,2425,121,2015-07-21,2025-07-21,1,0,0.00,-59.92,-59.92,-59.92,-59.92,-48.58
002560,2400,120,2015-08-04,2025-07-21,3,2,66.67,26.63,8.88,30.46,-5.82,-53.39
002561,2430,121,2015-07-21,2025-07-21,2,0,0.00,-15.68,-7.84,-3.44,-12.24,-37.89
002562,2412,121,2015-07-21,2025-07-21,1,0,0.00,-67.95,-67.95,-67.95,-67.95,-63.45
002563,2430,121,2015-07-21,2025-07-21,1,0,0.00,-52.64,-52.64,-52.64,-52.64,-78.41
002564,2337,119,2015-07-21,2025-07-21,3,1,33.33,3.07,1.02,55.88,-42.71,-36.34
002565,2426,121,2015-07-21,2025-07-21,2,1,50.00,8.52,4.26,52.93,-44.41,-35.33
002566,2428,121,2015-07-21,2025-07-21,2,1,50.00,-22.67,-11.33,19.71,-42.38,-52.92
002567,2251,117,2015-07-21,2025-07-21,3,1,33.33,-62.97,-20.99,11.93,-40.97,-60.98
002568,2411,121,2015-07-21,2025-07-21,2,1,50.00,218.31,109.16,257.13,-38.82,-81.85
002569,2075,109,2015-07-21,2025-07-21,1,0,0.00,-3.53,-3.53,-3.53,-3.53,-48.44
002570,2389,120,2015-07-21,2025-07-21,1,0,0.00,-66.26,-66.26,-66.26,-66.26,-61.14
002571,2181,112,2015-10-28,2025-07-21,2,0,0.00,-78.01,-39.00,-16.69,-61.32,-70.51
002572,2422,121,2015-07-21,2025-07-21,2,1,50.00,-46.73,-23.37,1.77,-48.50,-63.57
002573,2251,114,2015-07-21,2025-07-21,1,0,0.00,-37.29,-37.29,-37.29,-37.29,-79.44
002574,2280,114,2015-10-21,2025-07-21,2,1,50.00,20.39,10.19,24.74,-4.35,-71.23
002575,2122,107,2016-01-06,2025-07-21,1,0,0.00,-24.12,-24.12,-24.12,-24.12,-40.51
002576,2068,105,2015-07-21,2025-07-21,2,1,50.00,-66.79,-33.39,2.99,-69.77,-35.41
002577,2353,117,2015-11-16,2025-07-21,1,0,0.00,-71.81,-71.81,-71.81,-71.81,-71.46
002578,2283,116,2015-07-21,2025-07-21,2,1,50.00,-30.47,-15.23,25.00,-55.47,-63.59
002579,2305,117,2015-07-21,2025-07-21,2,2,100.00,34.65,17.32,19.77,14.88,-1.86
002580,2280,116,2015-07-21,2025-07-21,2,2,100.00,80.09,40.05,57.79,22.30,-7.41
002581,2420,121,2015-07-21,2025-07-21,1,1,100.00,37.44,37.44,37.44,37.44,-80.25
002582,2322,117,2015-07-21,2025-07-21,1,1,100.00,9.57,9.57,9.57,9.57,-57.53
002583,2412,121,2015-07-21,2025-07-21,2,2,100.00,20.32,10.16,10.17,10.14,-22.50
002584,2235,113,2015-07-21,2025-07-21,2,0,0.00,-93.65,-46.82,-6.60,-87.05,-62.36
002585,2425,121,2015-07-21,2025-07-21,2,1,50.00,-1.13,-0.57,3.31,-4.44,-56.64
002586,2283,115,2015-09-02,2025-07-21,2,2,100.00,55.14,27.57,38.28,16.86,-72.79
002587,2357,119,2015-07-21,2025-07-21,1,0,0.00,-23.46,-23.46,-23.46,-23.46,-43.95
002588,2430,121,2015-07-21,2025-07-21,1,0,0.00,-18.53,-18.53,-18.53,-18.53,-66.44
002589,2379,118,2015-10-09,2025-07-21,1,0,0.00,-90.78,-90.78,-90.78,-90.78,-93.39
002590,2427,121,2015-07-21,2025-07-21,1,1,100.00,34.07,34.07,34.07,34.07,-10.70
002591,2290,116,2015-07-21,2025-07-21,2,1,50.00,-15.43,-7.71,3.42,-18.84,-62.19
002592,2310,116,2015-07-21,2025-07-21,1,0,0.00,-81.30,-81.30,-81.30,-81.30,-89.92
002593,2430,121,2015-07-21,2025-07-21,2,1,50.00,-16.94,-8.47,15.07,-32.01,-71.05
002594,2430,121,2015-07-21,2025-07-21,4,2,50.00,361.18,90.30,376.28,-29.26,515.93
002595,2430,121,2015-07-21,2025-07-21,1,0,0.00,-13.96,-13.96,-13.96,-13.96,143.41
002596,2301,118,2015-07-21,2025-07-21,1,0,0.00,-46.40,-46.40,-46.40,-46.40,-76.08
002597,2430,121,2015-07-21,2025-07-21,3,3,100.00,152.97,50.99,95.80,11.17,87.55
002598,2420,121,2015-07-21,2025-07-21,2,1,50.00,5.88,2.94,18.52,-12.64,4.28
002599,2346,118,2015-07-21,2025-07-21,1,0,0.00,-50.69,-50.69,-50.69,-50.69,-67.76
002600,2271,115,2015-07-21,2025-07-21,2,2,100.00,154.88,77.44,84.81,70.07,12.82
002601,2390,120,2015-07-21,2025-07-21,3,1,33.33,24.87,8.29,97.41,-64.21,-57.26
002602,2192,111,2015-12-08,2025-07-21,2,0,0.00,-16.63,-8.32,-5.17,-11.46,-19.37
002603,2420,121,2015-07-21,2025-07-21,2,1,50.00,92.86,46.43,108.96,-16.11,-21.62
002605,2301,116,2015-12-28,2025-07-21,2,1,50.00,15.95,7.98,30.46,-14.50,4.79
002606,2216,113,2015-07-21,2025-07-21,2,1,50.00,29.64,14.82,41.67,-12.03,-33.47
002607,2332,118,2015-07-21,2025-07-21,2,1,50.00,124.48,62.24,174.23,-49.75,-62.24
002608,2100,108,2015-07-21,2025-07-21,1,0,0.00,-24.70,-24.70,-24.70,-24.70,-23.97
002609,2409,121,2015-07-21,2025-07-21,3,1,33.33,-39.06,-13.02,23.31,-49.72,-38.45
002611,2316,117,2015-07-21,2025-07-21,2,1,50.00,172.11,86.06,180.69,-8.58,-4.08
002612,2311,116,2015-07-21,2025-07-21,2,2,100.00,157.99,78.99,154.76,3.23,-66.27
002613,2427,121,2015-07-21,2025-07-21,3,2,66.67,35.04,11.68,24.44,-3.71,-48.54
002614,2413,121,2015-07-30,2025-07-21,3,0,0.00,-73.12,-24.37,-12.08,-35.79,-58.11
002615,2420,121,2015-07-21,2025-07-21,1,1,100.00,27.03,27.03,27.03,27.03,-50.26
002616,2418,121,2015-07-30,2025-07-21,1,0,0.00,-69.35,-69.35,-69.35,-69.35,-74.00
002617,2187,114,2015-07-21,2025-07-21,2,1,50.00,-35.72,-17.86,9.01,-44.73,-79.22
002620,2412,120,2015-08-13,2025-07-21,1,0,0.00,-31.36,-31.36,-31.36,-31.36,-92.50
002622,2102,109,2016-01-08,2025-07-21,1,0,0.00,-87.78,-87.78,-87.78,-87.78,-88.92
002623,2411,121,2015-07-21,2025-07-21,2,2,100.00,124.39,62.19,67.77,56.62,-31.18
002624,2230,113,2016-01-20,2025-07-21,2,0,0.00,-12.54,-6.27,-1.70,-10.84,-37.48
002625,2254,114,2015-08-07,2025-07-21,2,2,100.00,180.99,90.50,119.03,61.97,-25.94
002626,2425,121,2015-07-21,2025-07-21,2,2,100.00,125.16,62.58,87.32,37.84,37.36
002627,2399,121,2015-07-21,2025-07-21,2,0,0.00,-39.97,-19.98,-19.44,-20.52,-77.06
002628,2407,121,2015-07-21,2025-07-21,1,1,100.00,1.84,1.84,1.84,1.84,-12.22
002629,2235,112,2015-12-09,2025-07-21,2,1,50.00,56.66,28.33,66.59,-9.93,-18.00
002630,2252,114,2015-07-21,2025-07-21,2,1,50.00,6.74,3.37,16.31,-9.57,-80.46
002631,2281,115,2015-07-21,2025-07-21,1,0,0.00,-81.42,-81.42,-81.42,-81.42,-77.11
002632,2316,117,2015-07-21,2025-07-21,1,1,100.00,9.14,9.14,9.14,9.14,-56.75
002633,2272,115,2015-07-21,2025-07-21,2,2,100.00,34.74,17.37,24.42,10.32,-34.71
002634,2420,121,2015-07-21,2025-07-21,2,1,50.00,21.41,10.70,21.87,-0.46,-80.80
002635,2365,119,2015-07-21,2025-07-21,2,1,50.00,39.60,19.80,46.24,-6.65,-23.96
002636,2325,116,2015-12-22,2025-07-21,2,1,50.00,-9.65,-4.83,29.29,-38.94,-50.43
002637,2418,121,2015-07-21,2025-07-21,2,1,50.00,106.66,53.33,108.01,-1.35,-46.28
002638,2105,110,2015-07-24,2025-07-21,2,0,0.00,-28.07,-14.04,-9.54,-18.53,-84.61
002639,2334,117,2015-08-20,2025-07-21,2,1,50.00,3.36,1.68,47.28,-43.92,-69.36
002640,2363,120,2015-07-21,2025-07-21,1,0,0.00,-67.29,-67.29,-67.29,-67.29,-93.38
002641,2430,121,2015-07-21,2025-07-21,2,0,0.00,-57.75,-28.88,-25.82,-31.93,-60.96
002642,2317,118,2015-07-23,2025-07-21,1,0,0.00,-88.07,-88.07,-88.07,-88.07,-84.35
002643,2371,118,2015-10-21,2025-07-21,2,1,50.00,42.47,21.24,73.27,-30.80,-52.77
002644,2422,121,2015-07-21,2025-07-21,2,1,50.00,-9.20,-4.60,9.72,-18.92,-82.27
002645,2413,121,2015-07-21,2025-07-21,2,1,50.00,116.86,58.43,117.75,-0.90,-18.23
002646,2430,121,2015-07-21,2025-07-21,1,0,0.00,-15.67,-15.67,-15.67,-15.67,-60.76
002647,2075,107,2015-10-21,2025-07-21,2,0,0.00,-64.09,-32.04,-7.64,-56.44,-81.42
002648,2428,121,2015-07-21,2025-07-21,2,2,100.00,44.63,22.31,22.76,21.86,38.85
002649,2410,120,2015-08-18,2025-07-21,2,2,100.00,47.48,23.74,40.55,6.93,-80.37
002650,2148,110,2015-07-29,2025-07-21,2,1,50.00,8.59,4.30,41.69,-33.10,-59.75
002651,2397,119,2015-09-08,2025-07-21,2,2,100.00,137.73,68.87,82.25,55.48,-47.81
002652,2181,112,2015-07-21,2025-07-21,1,0,0.00,-29.60,-29.60,-29.60,-29.60,-64.94
002653,2430,121,2015-07-21,2025-07-21,2,1,50.00,7.50,3.75,12.30,-4.80,91.47
002654,2156,111,2015-11-09,2025-07-21,1,1,100.00,48.21,48.21,48.21,48.21,-55.35
002655,2263,115,2015-12-18,2025-07-21,1,1,100.00,8.65,8.65,8.65,8.65,-23.02
002656,2127,113,2015-07-21,2025-07-21,1,0,0.00,-91.71,-91.71,-91.71,-91.71,-90.12
002657,2430,121,2015-07-21,2025-07-21,2,1,50.00,48.04,24.02,51.64,-3.60,-63.38
002658,2421,121,2015-07-21,2025-07-21,3,1,33.33,-53.04,-17.68,25.94,-73.45,-70.42
002659,2354,120,2015-07-21,2025-07-21,1,0,0.00,-61.11,-61.11,-61.11,-61.11,-73.42
002660,2428,121,2015-07-21,2025-07-21,1,1,100.00,11.06,11.06,11.06,11.06,-22.71
002661,2376,119,2015-07-21,2025-07-21,2,1,50.00,1.55,0.78,9.95,-8.40,-76.20
002662,2357,117,2015-08-13,2025-07-21,1,0,0.00,-20.93,-20.93,-20.93,-20.93,-77.65
002663,2275,116,2015-07-21,2025-07-21,1,0,0.00,-65.95,-65.95,-65.95,-65.95,-79.30
002664,2268,114,2015-07-21,2025-07-21,1,1,100.00,24.14,24.14,24.14,24.14,-38.28
002666,2430,121,2015-07-21,2025-07-21,2,0,0.00,-69.62,-34.81,-9.58,-60.04,-56.75
002667,2334,117,2015-11-26,2025-07-21,2,2,100.00,292.65,146.33,282.21,10.44,-52.31
002668,2224,115,2015-07-21,2025-07-21,1,1,100.00,25.42,25.42,25.42,25.42,-62.47
002669,2268,114,2015-08-04,2025-07-21,1,0,0.00,-5.21,-5.21,-5.21,-5.21,-36.27
002670,2270,115,2015-11-12,2025-07-21,1,0,0.00,-59.84,-59.84,-59.84,-59.84,-28.42
002671,2365,118,2015-10-19,2025-07-21,2,2,100.00,9.60,4.80,9.36,0.25,-75.53
002672,2379,120,2015-07-21,2025-07-21,1,0,0.00,-75.28,-75.28,-75.28,-75.28,-76.92
002673,2416,121,2015-07-21,2025-07-21,1,0,0.00,-9.27,-9.27,-9.27,-9.27,-72.61
002674,2430,121,2015-07-21,2025-07-21,4,2,50.00,-7.67,-1.92,22.01,-22.41,-34.91
002675,2191,113,2015-07-23,2025-07-21,2,0,0.00,-69.47,-34.73,-12.06,-57.40,-62.38
002676,2257,115,2015-07-29,2025-07-21,1,1,100.00,1.93,1.93,1.93,1.93,-68.08
002677,2365,118,2015-07-21,2025-07-21,3,1,33.33,-2.32,-0.77,10.83,-9.36,-64.90
002678,2410,121,2015-07-21,2025-07-21,1,0,0.00,-66.71,-66.71,-66.71,-66.71,-71.28
002679,2429,121,2015-07-21,2025-07-21,1,0,0.00,-54.66,-54.66,-54.66,-54.66,-55.96
002681,2345,118,2015-07-21,2025-07-21,1,0,0.00,-89.71,-89.71,-89.71,-89.71,-81.18
002682,2340,119,2015-07-21,2025-07-21,2,0,0.00,-73.18,-36.59,-3.63,-69.55,-70.94
002683,2308,116,2015-12-28,2025-07-21,2,2,100.00,269.46,134.73,219.59,49.87,166.29
002685,2230,114,2015-07-21,2025-07-21,2,1,50.00,-2.48,-1.24,20.82,-23.30,-33.00
002686,2346,119,2015-07-29,2025-07-21,2,1,50.00,-50.73,-25.36,10.57,-61.30,-55.98
002687,2430,121,2015-07-21,2025-07-21,2,0,0.00,-7.50,-3.75,-1.46,-6.04,-61.44
002688,2427,121,2015-07-21,2025-07-21,1,1,100.00,12.23,12.23,12.23,12.23,-66.44
002689,2430,121,2015-07-21,2025-07-21,2,1,50.00,-48.02,-24.01,11.51,-59.53,-63.98
002690,2430,121,2015-07-21,2025-07-21,2,1,50.00,-35.42,-17.71,12.64,-48.06,-56.50
002691,2275,116,2015-07-21,2025-07-21,1,0,0.00,-7.98,-7.98,-7.98,-7.98,-51.24
002692,2342,118,2015-07-21,2025-07-21,1,0,0.00,-82.47,-82.47,-82.47,-82.47,-71.56
002693,2378,120,2015-07-21,2025-07-21,1,0,0.00,-52.30,-52.30,-52.30,-52.30,-37.27
002694,2219,113,2015-07-21,2025-07-21,2,1,50.00,54.48,27.24,61.28,-6.80,-62.98
002695,2420,121,2015-07-21,2025-07-21,3,1,33.33,16.52,5.51,61.10,-30.38,-63.76
002696,2244,115,2015-08-19,2025-07-21,1,1,100.00,25.89,25.89,25.89,25.89,-59.27
002697,2389,121,2015-07-21,2025-07-21,2,2,100.00,28.32,14.16,17.42,10.89,-56.92
002698,2425,121,2015-07-21,2025-07-21,1,0,0.00,-21.83,-21.83,-21.83,-21.83,-65.83
002700,2428,121,2015-07-21,2025-07-21,2,0,0.00,-25.20,-12.60,-3.38,-21.82,-42.59
002701,2383,120,2015-07-21,2025-07-21,2,1,50.00,-58.33,-29.17,24.56,-82.89,-80.11
002702,2385,119,2015-09-16,2025-07-21,2,1,50.00,-0.10,-0.05,31.24,-31.34,-80.67
002703,2304,117,2015-08-28,2025-07-21,1,0,0.00,-82.40,-82.40,-82.40,-82.40,-72.45
002705,2430,121,2015-07-21,2025-07-21,2,1,50.00,259.50,129.75,276.32,-16.82,-15.31
002706,2430,121,2015-07-21,2025-07-21,2,1,50.00,-29.73,-14.86,32.75,-62.47,-84.14
002707,2302,118,2015-07-21,2025-07-21,2,1,50.00,-45.68,-22.84,0.39,-46.06,-91.12
002708,2413,121,2015-07-21,2025-07-21,1,0,0.00,-44.48,-44.48,-44.48,-44.48,-62.06
002709,2417,121,2015-07-21,2025-07-21,2,2,100.00,408.76,204.38,374.82,33.94,-46.54
002712,2322,118,2015-07-31,2025-07-21,1,0,0.00,-72.47,-72.47,-72.47,-72.47,-91.16
002713,2396,121,2015-07-21,2025-07-21,2,0,0.00,-104.60,-52.30,-20.96,-83.64,-83.13
002714,2420,121,2015-07-21,2025-07-21,2,1,50.00,217.87,108.93,221.95,-4.09,-31.29
002715,2417,121,2015-07-21,2025-07-21,1,0,0.00,-44.36,-44.36,-44.36,-44.36,-44.13
002716,2303,118,2015-08-24,2025-07-21,2,2,100.00,258.75,129.37,201.30,57.45,-62.82
002717,2327,118,2015-07-21,2025-07-21,1,0,0.00,-59.27,-59.27,-59.27,-59.27,-91.10
002718,2430,121,2015-07-21,2025-07-21,1,0,0.00,-41.10,-41.10,-41.10,-41.10,-63.38
002719,2210,111,2015-12-16,2025-07-21,2,1,50.00,-65.92,-32.96,20.26,-86.18,-83.88
002721,2157,112,2015-10-21,2025-07-21,1,0,0.00,-72.22,-72.22,-72.22,-72.22,-79.44
002722,2416,121,2015-07-21,2025-07-21,3,2,66.67,-2.99,-1.00,16.59,-35.38,-27.41
002723,2345,119,2015-07-23,2025-07-21,3,2,66.67,-11.27,-3.76,21.98,-34.52,-46.55
002724,2358,118,2015-07-21,2025-07-21,2,1,50.00,-22.90,-11.45,35.17,-58.07,-65.91
002725,2301,117,2015-07-21,2025-07-21,2,0,0.00,-32.63,-16.31,-13.56,-19.07,-34.10
002726,2375,119,2015-07-21,2025-07-21,3,0,0.00,-54.13,-18.04,-0.11,-29.63,-60.21
002727,2402,120,2015-08-17,2025-07-21,2,1,50.00,10.99,5.49,71.37,-60.38,-79.32
002728,2416,120,2015-08-10,2025-07-21,2,1,50.00,-37.66,-18.83,9.85,-47.50,-54.23
002729,2326,118,2015-07-21,2025-07-21,2,2,100.00,32.66,16.33,29.94,2.72,-74.57
002730,2313,116,2015-12-23,2025-07-21,2,1,50.00,73.83,36.91,112.87,-39.04,-48.21
002731,2411,121,2015-07-21,2025-07-21,2,1,50.00,-4.08,-2.04,44.19,-48.27,-57.99
002732,2418,121,2015-07-21,2025-07-21,4,0,0.00,-59.77,-14.94,-4.07,-29.37,-36.77
002733,2418,121,2015-07-21,2025-07-21,2,0,0.00,-34.56,-17.28,-16.85,-17.71,-38.53
002734,2425,121,2015-07-21,2025-07-21,1,0,0.00,-39.21,-39.21,-39.21,-39.21,-29.97
002735,2205,113,2015-07-21,2025-07-21,2,1,50.00,-38.74,-19.37,0.68,-39.42,-52.86
002736,2420,121,2015-07-21,2025-07-21,2,1,50.00,-12.94,-6.47,27.73,-40.66,-42.25
002737,2430,121,2015-07-21,2025-07-21,1,0,0.00,-52.74,-52.74,-52.74,-52.74,-70.08
002738,2302,116,2015-07-22,2025-07-21,2,1,50.00,160.28,80.14,169.22,-8.94,-8.92
002739,2019,103,2015-07-21,2025-07-21,1,0,0.00,-77.21,-77.21,-77.21,-77.21,-93.47
002741,2419,120,2015-08-05,2025-07-21,2,1,50.00,26.68,13.34,45.91,-19.22,-69.45
002742,2344,119,2015-07-21,2025-07-21,1,0,0.00,-86.31,-86.31,-86.31,-86.31,-83.97
002743,2420,121,2015-07-21,2025-07-21,2,0,0.00,-72.90,-36.45,-17.01,-55.89,-76.70
002745,2220,111,2015-08-11,2025-07-21,1,0,0.00,-23.69,-23.69,-23.69,-23.69,-81.19
002746,2430,121,2015-07-21,2025-07-21,2,0,0.00,-70.01,-35.00,-3.96,-66.04,-78.71
002747,2374,120,2015-07-21,2025-07-21,2,2,100.00,109.60,54.80,92.70,16.90,-60.43
002748,2411,121,2015-07-21,2025-07-21,2,1,50.00,-39.46,-19.73,22.41,-61.87,-68.74
002749,2430,121,2015-07-21,2025-07-21,1,1,100.00,20.62,20.62,20.62,20.62,-80.99
002752,2368,120,2015-07-21,2025-07-21,1,0,0.00,-35.15,-35.15,-35.15,-35.15,-80.68
002753,2430,121,2015-07-21,2025-07-21,1,0,0.00,-77.17,-77.17,-77.17,-77.17,-79.97
002755,2394,121,2015-07-21,2025-07-21,2,1,50.00,42.46,21.23,63.95,-21.49,-19.23
002756,2299,116,2015-07-21,2025-07-21,2,1,50.00,313.33,156.66,334.87,-21.54,-30.82
002757,2343,118,2015-07-21,2025-07-21,2,0,0.00,-61.62,-30.81,-21.35,-40.26,-45.13
002758,2409,121,2015-07-21,2025-07-21,2,2,100.00,18.35,9.18,10.98,7.37,-83.74
