stock_code,stock_name,train_annualized,test_annualized,total_return_pct,trades,win_rate,buy_hold_return_pct,date_start,date_end,timeframe,fast,slow,signal,buy_mode,sell_mode,trailing_stop,take_profit,cooldown
000059,华锦股份,-3.17915,-1.46921,-8.4959,2,0,-20.7692,2019-07-17,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600420,国药现代,-27.0429,-1.47938,-8.19736,3,33.3333,34.0219,2019-10-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600736,苏州高新,-9.72172,-1.49674,-8.24467,3,66.6667,-2.1164,2019-11-07,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603016,新宏泰,-7.42245,-1.52259,-7.37586,2,50,2.55806,2020-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600161,天坛生物,-4.9256,-1.53514,-8.46021,2,50,-26.3197,2019-11-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600713,南京医药,-19.5533,-1.53538,-8.81753,3,33.3333,24.5327,2019-08-02,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002561,徐家汇,-4.20637,-1.53732,-8.88629,2,50,3.39977,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600792,云煤能源,-16.4378,-1.55241,-8.94673,3,33.3333,15.493,2019-07-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002278,神开股份,-30.2681,-1.55563,-8.41977,4,25,42.9231,2019-12-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000065,北方国际,-26.9177,-1.57711,-8.74256,4,50,26.2069,2019-10-16,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600237,铜峰电子,-0.495068,-1.58128,-8.85235,2,0,99.2147,2019-09-27,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600676,交运股份,-19.7769,-1.58411,-9.14601,3,33.3333,14.4351,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600894,广日股份,-19.3296,-1.60609,-9.26786,3,33.3333,30.5806,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600195,中牧股份,6.14101,-1.6123,-9.0638,4,25,-50.4375,2019-09-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600557,康缘药业,-11.6307,-1.63016,-9.3807,3,66.6667,6.97368,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000698,沈阳化工,-3.68703,-1.63664,-9.43692,2,50,2.77778,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002718,友邦吊顶,-13.1924,-1.63845,-9.44698,2,50,-8.42391,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002083,孚日股份,-8.43239,-1.67061,-9.62464,4,50,-11.6608,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600583,海油工程,-7.3093,-1.67369,-9.64167,2,50,4.08922,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000582,北部湾港,-21.3081,-1.68073,-9.15506,2,0,-1.91617,2019-11-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002609,捷顺科技,-9.65164,-1.68189,-9.62397,4,25,26.1538,2019-08-02,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600743,华远控股,-23.7575,-1.68757,-9.68458,2,0,-9.34959,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601118,海南橡胶,-6.5977,-1.69282,-9.29042,4,25,9.84683,2019-11-05,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002059,云南旅游,-18.7092,-1.69464,-8.80208,2,50,8.87949,2020-02-27,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002769,普路通,-42.7284,-1.70767,-9.73973,2,50,9.93711,2019-08-08,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002362,汉王科技,-16.5956,-1.71339,-9.8606,4,25,54.7333,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000600,建投能源,1.86273,-1.72955,-9.94959,4,50,13.0307,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002875,安奈儿,-9.40255,-1.73263,-8.21779,2,50,40.0881,2020-08-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600476,湘邮科技,-3.14678,-1.75102,-10.0633,2,50,4.76454,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000597,东北制药,10.0955,-1.77523,-10.1655,2,0,-55.475,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000912,泸天化,-11.2872,-1.78995,-8.96313,3,66.6667,10.8747,2020-05-07,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600222,太龙药业,-7.05373,-1.79031,-10.2791,3,33.3333,36.9803,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002906,华阳集团,30.3195,-1.79319,-8.11342,2,0,15.8052,2020-11-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002375,亚厦股份,-16.7908,-1.79873,-10.3297,3,33.3333,-25.6364,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002348,高乐股份,-18.1158,-1.81029,-9.92574,3,33.3333,12.1037,2019-11-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002658,雪迪龙,-26.4242,-1.81653,-10.3958,3,66.6667,9.06631,2019-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601989,中国重工,-5.34579,-1.82791,-10,1,0,-9.43396,2019-11-05,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600455,博通股份,-5.34994,-1.8308,-9.81921,2,50,-16.5592,2019-12-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002578,闽发铝业,-8.68611,-1.84216,-9.97841,2,50,18.2965,2019-11-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603035,常熟汽饰,-14.0253,-1.85424,-9.14695,2,0,21.0667,2020-06-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601311,骆驼股份,-17.7575,-1.89595,-10.857,2,0,-9.70874,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603105,芯能科技,1.27638,-1.901,-7.78811,2,50,13.9785,2021-04-28,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002774,快意电梯,-14.4181,-1.91205,-9.19078,3,66.6667,23.0169,2020-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600386,北巴传媒,-10.7358,-1.91447,-10.9579,2,50,19.202,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600689,上海三毛,-13.0808,-1.91991,-10.7937,3,33.3333,19.6498,2019-08-29,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002205,国统股份,9.80316,-1.92461,-10.9516,3,66.6667,-34.5889,2019-07-31,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000758,中色股份,-24.8512,-1.94072,-11.1343,5,20,31.3929,2019-07-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601818,光大银行,-2.31534,-1.9454,-11.0929,3,33.3333,12.0735,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000895,双汇发展,6.3309,-1.95738,-11.1964,2,50,1.95122,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600307,酒钢宏兴,-6.25666,-1.95998,-11.2105,3,33.3333,-16.5,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600372,中航机载,-6.66065,-1.96255,-11.2341,2,50,-18.7955,2019-07-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000419,通程控股,-6.45118,-1.9705,-11.258,3,0,28.4165,2019-07-16,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601083,锦江航运,0,-1.97251,-1.92304,2,50,32.9694,2024-07-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600265,ST景谷,2.60018,-1.97529,-10.9685,2,50,-28.5437,2019-09-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002213,大为股份,-8.08176,-1.98227,-11.1565,4,25,98.0347,2019-08-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600546,山煤国际,11.0775,-1.98741,-11.1694,2,50,33.5277,2019-08-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002998,优彩资源,-31.5326,-1.98847,-5.64154,2,50,3.9726,2022-08-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600545,卓郎智能,-7.81553,-1.99428,-10.8725,2,0,-62.9518,2019-11-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002581,未名医药,-40.7373,-2.03313,-11.5729,3,33.3333,27.907,2019-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600510,黑牡丹,-14.3493,-2.04417,-11.6276,3,33.3333,-15.3094,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600980,北矿科技,6.21836,-2.04575,-11.7111,4,50,44.5538,2019-07-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002566,益盛药业,-16.2305,-2.04654,-11.6754,4,25,27.3556,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002086,东方海洋,-36.9069,-2.0516,-11.3412,3,33.3333,-24.8101,2019-09-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601878,浙商证券,4.45866,-2.06232,-9.64143,1,0,-24.7012,2020-09-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600231,凌钢股份,-16.8598,-2.09573,-11.9464,2,50,-33.1169,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600208,衢州发展,-3.44308,-2.09909,-11.939,2,50,21.3115,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603073,彩蝶实业,-28.4467,-2.10996,-2.95078,2,50,16.9069,2024-02-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603025,大豪科技,-32.2779,-2.1101,-11.9521,3,33.3333,51.6199,2019-08-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002849,威星智能,-18.2206,-2.11514,-10.2468,3,33.3333,10.5644,2020-06-29,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002899,英派斯,-0.374508,-2.11559,-9.56316,4,50,48.2353,2020-11-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600800,渤海化学,-12.2415,-2.13993,-11.6424,1,0,-24.3772,2019-11-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002451,摩恩电气,-24.7721,-2.14471,-11.8557,2,50,-28.5572,2019-09-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601199,江南水务,-33.7648,-2.1527,-12.1858,4,50,46.4752,2019-07-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000060,中金岭南,-11.9648,-2.16091,-12.2823,3,33.3333,6.91964,2019-07-17,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603006,联明股份,-29.6005,-2.16723,-12.3268,2,50,5.15713,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000959,首钢股份,-4.71166,-2.17231,-12.2434,3,33.3333,24.5562,2019-08-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000605,渤海股份,-14.6653,-2.17469,-12.3669,2,50,-7.48731,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600758,辽宁能源,-0.901776,-2.17613,-12.4169,3,66.6667,-14.9474,2019-07-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000968,蓝焰控股,7.12835,-2.17662,-11.7574,2,0,-29.0547,2019-11-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000561,烽火电子,-6.96381,-2.19008,-12.4868,4,50,44.1481,2019-07-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002734,利民股份,-12.8748,-2.19459,-12.4526,4,25,20.9233,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600233,圆通速递,5.00604,-2.1957,-12.0158,3,33.3333,18.5774,2019-10-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000610,西安旅游,-16.7746,-2.22203,-12.0712,4,25,43.2955,2019-10-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000516,国际医学,-30.3997,-2.22212,-11.8279,3,33.3333,15.9292,2019-12-12,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600738,丽尚国潮,-17.1784,-2.22782,-12.3013,3,66.6667,-9.88275,2019-09-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603055,台华新材,-14.8879,-2.23202,-10.0622,3,33.3333,23.4127,2020-11-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600961,株冶集团,-4.66445,-2.23362,-12.7266,4,25,26.299,2019-07-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603071,物产环能,0.485992,-2.24389,-4.76048,2,50,-21.1482,2023-05-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000686,东北证券,-13.8911,-2.2445,-12.72,2,0,-11.7457,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600628,新世界,-20.1831,-2.25074,-12.7806,2,0,6.12813,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000786,北新建材,5.03941,-2.263,-12.5454,3,33.3333,39.0411,2019-09-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000630,铜陵有色,-4.8086,-2.26554,-12.6245,3,33.3333,52.2124,2019-08-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002957,科瑞技术,-10.6901,-2.26843,-7.93478,1,0,-36.5067,2021-12-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603170,宝立食品,-27.5284,-2.27157,-4.12131,1,0,-38.6567,2023-09-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002368,太极股份,-7.81001,-2.27443,-12.2964,3,33.3333,-27.5942,2019-11-08,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600252,中恒集团,-8.74851,-2.27745,-12.8742,3,33.3333,-8.69565,2019-07-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000751,锌业股份,-15.1927,-2.28762,-12.8788,3,33.3333,7.33945,2019-08-05,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002248,华东数控,-20.1205,-2.32666,-12.4619,3,33.3333,24.6612,2019-11-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600874,创业环保,-11.381,-2.33329,-13.1884,2,50,-20.8549,2019-07-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601368,绿城水务,-23.3768,-2.35214,-13.2944,2,0,-19.1083,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002788,鹭燕医药,-35.881,-2.35274,-12.6566,4,50,17.027,2019-11-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000504,*ST生物,-8.70337,-2.36111,-12.3615,2,50,16.812,2020-01-06,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002453,华软科技,-7.70381,-2.37659,-12.5765,3,33.3333,-1.37457,2019-12-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000056,皇庭国际,-30.9374,-2.38467,-12.9225,2,50,-29.4382,2019-10-24,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002830,名雕股份,-38.4577,-2.38795,-11.7268,4,75,33.3612,2020-05-21,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600352,浙江龙盛,-0.587157,-2.39532,-13.4837,2,50,-29.5485,2019-07-29,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600343,航天动力,-23.0538,-2.4169,-13.6269,4,25,39.7,2019-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002029,七 匹 狼,-17.6059,-2.42562,-13.6731,3,33.3333,11.0048,2019-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002977,天箭科技,-0.252563,-2.42579,-7.54621,1,0,-25.8831,2022-05-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600449,宁夏建材,-16.0239,-2.43552,-13.8012,4,50,78.6223,2019-07-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000810,创维数字,-6.92542,-2.45172,-13.5062,3,33.3333,19.73,2019-09-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002486,嘉麟杰,-11.0962,-2.45398,-12.9808,3,66.6667,-16.9184,2019-12-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600073,光明肉业,-0.956443,-2.45625,-13.7295,3,0,-12.5145,2019-08-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002115,三维通信,-10.5867,-2.46407,-13.233,3,33.3333,4.52876,2019-11-13,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000058,深 赛 格,-7.68279,-2.46819,-13.5264,3,33.3333,-11.0397,2019-09-24,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000890,法尔胜,-4.37388,-2.46956,-13.3794,5,40,-29.2894,2019-10-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002293,罗莱生活,-16.9245,-2.47915,-13.9089,2,50,-5.47368,2019-08-02,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601069,西部黄金,-5.07659,-2.47936,-13.4591,5,20,29.9134,2019-10-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600981,汇鸿集团,-23.6689,-2.48717,-14.0401,1,0,-27.8846,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002154,报 喜 鸟,-19.0887,-2.48791,-14.0441,2,50,18.7117,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000901,航天科技,-24.8322,-2.50262,-13.5,3,33.3333,18.7037,2019-11-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002860,星帅尔,-6.68609,-2.50542,-11.8277,2,50,-10.4167,2020-08-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601010,文峰股份,-10.411,-2.50828,-14.1041,2,0,-20.5357,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000423,东阿阿胶,-6.27125,-2.51383,-14.1693,4,25,50.9697,2019-07-16,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000507,珠海港,-1.14772,-2.51557,-14.1665,2,0,-9.52381,2019-07-18,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002907,华森制药,-3.14999,-2.53067,-11.2461,3,33.3333,9.31559,2020-11-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600137,浪莎股份,-8.9151,-2.54022,-14.1999,3,33.3333,21.8241,2019-08-07,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600435,北方导航,-10.6669,-2.54244,-14.3324,4,25,65.4467,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603031,安孚科技,-12.6516,-2.54696,-12.892,3,33.3333,-20.2381,2020-03-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600267,海正药业,-10.9789,-2.54982,-14.238,3,33.3333,28.9419,2019-08-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603132,金徽股份,-6.071,-2.56467,-5.17493,1,0,10.8177,2023-07-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002762,*ST金比,-38.0843,-2.56535,-13.8608,4,25,11.7647,2019-10-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002047,*ST宝鹰,-21.1195,-2.5874,-13.9912,2,0,-60.735,2019-10-21,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600828,茂业商业,-6.37402,-2.59316,-13.8285,2,50,-13.1579,2019-11-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002531,天顺风能,-20.924,-2.60919,-14.7151,3,33.3333,13.2203,2019-07-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600082,海泰发展,-9.1512,-2.61008,-14.6457,4,25,-1.45278,2019-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601688,华泰证券,-1.6085,-2.61529,-14.7163,3,33.3333,-8.44935,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600177,雅戈尔,-17.6465,-2.63125,-14.7505,3,33.3333,17.9811,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601886,江河集团,-13.2426,-2.65866,-14.9442,3,33.3333,-9.02256,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002446,盛路通信,-9.30748,-2.67348,-14.9905,3,66.6667,-13.6527,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002109,兴化股份,-2.15239,-2.67628,-14.3333,4,50,7.76119,2019-11-08,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000720,新能泰山,-2.05847,-2.68481,-13.7936,3,33.3333,-14.6667,2020-02-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600153,建发股份,-5.70099,-2.69237,-13.8365,3,33.3333,35.2789,2020-02-03,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002696,百洋股份,-3.56634,-2.7113,-14.1931,3,33.3333,4.42623,2019-12-27,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601619,嘉泽新能,-21.6496,-2.74677,-11.7621,3,33.3333,21.5873,2021-01-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000066,中国长城,6.97747,-2.75348,-14.4393,2,50,-10.8605,2019-12-18,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002412,汉森制药,-11.4298,-2.76656,-14.8902,2,50,-38.6059,2019-10-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002186,全 聚 德,-7.16265,-2.79577,-15.6744,3,33.3333,-4.20684,2019-07-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002945,华林证券,-9.08755,-2.80975,-10.565,2,50,26.56,2021-08-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600170,上海建工,-4.41853,-2.81343,-15.6545,2,0,-32.7957,2019-08-02,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600037,歌华有线,-12.2199,-2.81525,-15.7694,2,0,-21.1055,2019-07-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002877,智能自控,-42.6122,-2.82046,-13.0757,2,50,9.78399,2020-08-27,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002436,兴森科技,-23.6817,-2.82726,-15.1018,4,25,101.119,2019-11-06,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002004,华邦健康,-22.656,-2.8285,-15.5205,2,50,-6.51261,2019-09-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002043,兔 宝 宝,-21.408,-2.83032,-15.5165,3,33.3333,82.0652,2019-09-06,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600703,三安光电,-9.7667,-2.83545,-15.8679,2,50,16.589,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002936,郑州银行,-16.2393,-2.83847,-11.1111,1,0,-41.3043,2021-06-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002927,泰永长征,-41.8894,-2.84217,-12.0532,3,33.3333,63.9594,2021-02-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000967,盈峰环境,-22.9993,-2.84451,-15.5889,2,0,-3.98818,2019-09-06,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002679,福建金森,-7.27562,-2.84944,-15.9407,4,50,-38.5482,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600871,石化油服,-18.5644,-2.85966,-15.8268,3,33.3333,-5.14019,2019-08-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000547,航天发展,-1.44299,-2.86289,-14.3104,2,50,-43.9576,2020-03-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000717,中南股份,-2.39965,-2.86316,-15.5229,2,50,-20.8,2019-09-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600720,中交设计,-2.59149,-2.88132,-16.1398,2,50,-3.31492,2019-07-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000007,全新好,-4.25899,-2.88795,-13.3918,3,33.3333,-22.4891,2020-08-21,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603129,春风动力,105.327,-2.90373,-13.069,2,50,39.1154,2020-10-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603081,大丰实业,-18.845,-2.90387,-13.6009,3,33.3333,4.33007,2020-08-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600182,S佳通,-10.7011,-2.90673,-15.3403,3,33.3333,8.7153,2019-11-29,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002456,欧菲光,-23.0978,-2.9224,-16.3056,2,50,43.8287,2019-07-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
